Entity,Code,Date,daily_new_confirmed,annotations,icl_mean,icl_lower,icl_upper
South Africa,ZAF,2020-02-29,,,6.22,1.0,14.52
South Africa,ZAF,2020-03-01,,,7.89,1.48,18.52
South Africa,ZAF,2020-03-02,,,9.55,2.0,19.0
South Africa,ZAF,2020-03-03,,,12.18,3.0,25.52
South Africa,ZAF,2020-03-04,,,13.42,3.0,28.52
South Africa,ZAF,2020-03-05,,,17.72,6.47,36.05
South Africa,ZAF,2020-03-06,,,21.15,7.0,45.05
South Africa,ZAF,2020-03-07,,,25.66,10.0,56.57
South Africa,ZAF,2020-03-08,,,31.8,9.48,66.0
South Africa,ZAF,2020-03-09,1.0,,38.76,11.0,82.52
South Africa,ZAF,2020-03-10,1.75,,45.03,16.48,89.72
South Africa,ZAF,2020-03-11,1.75,,55.3,17.48,114.1
South Africa,ZAF,2020-03-12,2.6,,64.29,22.95,126.0
South Africa,ZAF,2020-03-13,3.2,,77.81,20.27,152.05
South Africa,ZAF,2020-03-14,3.83333,,90.14,30.9,185.4
South Africa,ZAF,2020-03-15,3.66667,,107.86,33.42,204.15
South Africa,ZAF,2020-03-16,8.0,,129.87,45.12,257.02
South Africa,ZAF,2020-03-17,9.16667,,150.32,47.95,305.5
South Africa,ZAF,2020-03-18,11.14286,,180.99,65.45,364.35
South Africa,ZAF,2020-03-19,14.71429,,212.62,68.9,419.2
South Africa,ZAF,2020-03-20,19.0,,247.96,101.88,502.17
South Africa,ZAF,2020-03-21,25.85714,,288.01,97.5,576.55
South Africa,ZAF,2020-03-22,30.85714,,336.13,119.12,668.8
South Africa,ZAF,2020-03-23,31.85714,,387.3,128.65,771.9
South Africa,ZAF,2020-03-24,48.57143,,443.52,139.27,910.32
South Africa,ZAF,2020-03-25,67.42857,,506.1,169.6,1021.4
South Africa,ZAF,2020-03-26,84.71429,,600.08,203.57,1162.77
South Africa,ZAF,2020-03-27,111.0,,718.11,250.6,1425.2
South Africa,ZAF,2020-03-28,137.85714,,845.23,290.65,1707.2
South Africa,ZAF,2020-03-29,135.28571000000002,,904.65,297.35,1805.35
South Africa,ZAF,2020-03-30,143.71428999999998,,937.29,337.5,1883.05
South Africa,ZAF,2020-03-31,132.0,,963.76,309.98,1965.32
South Africa,ZAF,2020-04-01,113.71428999999999,,989.24,344.68,1953.95
South Africa,ZAF,2020-04-02,95.85714,,1034.96,364.45,2076.0
South Africa,ZAF,2020-04-03,76.42857,,1074.82,384.65,2158.9
South Africa,ZAF,2020-04-04,47.85714,,1122.76,359.95,2302.95
South Africa,ZAF,2020-04-05,56.85714,,1175.13,406.45,2367.95
South Africa,ZAF,2020-04-06,53.57143000000001,,1241.38,442.45,2440.32
South Africa,ZAF,2020-04-07,51.42857,,1310.88,434.68,2619.22
South Africa,ZAF,2020-04-08,56.57143000000001,,1362.77,486.45,2678.82
South Africa,ZAF,2020-04-09,66.42857,,1424.5,484.2,2848.32
South Africa,ZAF,2020-04-10,67.42857,,1495.66,513.1,2909.67
South Africa,ZAF,2020-04-11,71.14286,,1561.43,546.1,3059.07
South Africa,ZAF,2020-04-12,63.285709999999995,,1609.46,549.97,3195.32
South Africa,ZAF,2020-04-13,74.0,,1678.97,599.28,3325.07
South Africa,ZAF,2020-04-14,83.71429,,1760.16,627.62,3503.27
South Africa,ZAF,2020-04-15,95.14286,,1825.88,670.8,3606.62
South Africa,ZAF,2020-04-16,94.42857,,1894.94,669.02,3745.65
South Africa,ZAF,2020-04-17,95.85714,,1996.35,697.18,3934.17
South Africa,ZAF,2020-04-18,111.42857,,2109.69,740.9,4201.2
South Africa,ZAF,2020-04-19,143.71428999999998,,2209.5,757.62,4288.6
South Africa,ZAF,2020-04-20,140.71428999999998,,2348.66,829.0,4762.82
South Africa,ZAF,2020-04-21,146.85714,,2462.86,901.32,4884.25
South Africa,ZAF,2020-04-22,150.0,,2590.17,904.48,5017.55
South Africa,ZAF,2020-04-23,161.28571000000002,,2719.95,954.65,5378.55
South Africa,ZAF,2020-04-24,192.57143,,2860.67,985.8,5564.3
South Africa,ZAF,2020-04-25,205.28571000000002,,2999.39,1103.85,6018.5
South Africa,ZAF,2020-04-26,189.57143,,3172.26,1150.7,6378.77
South Africa,ZAF,2020-04-27,198.28571000000002,,3354.38,1260.75,6760.47
South Africa,ZAF,2020-04-28,213.28571000000002,,3537.12,1256.58,7141.92
South Africa,ZAF,2020-04-29,218.71428999999998,,3737.7,1328.45,7573.75
South Africa,ZAF,2020-04-30,245.0,,3933.95,1419.95,8041.57
South Africa,ZAF,2020-05-01,242.0,,4137.55,1541.78,8511.0
South Africa,ZAF,2020-05-02,247.28571000000002,,4378.62,1670.47,9106.9
South Africa,ZAF,2020-05-03,282.14286,,4638.22,1695.43,9580.5
South Africa,ZAF,2020-05-04,319.57142999999996,,4907.91,1805.75,10233.8
South Africa,ZAF,2020-05-05,346.71429,,5233.25,2017.0,11087.5
South Africa,ZAF,2020-05-06,368.0,,5566.78,2103.65,11753.57
South Africa,ZAF,2020-05-07,351.14286,,5891.46,2280.25,12440.45
South Africa,ZAF,2020-05-08,369.28571,,6251.74,2288.9,13231.32
South Africa,ZAF,2020-05-09,420.57142999999996,,6604.33,2615.45,13728.12
South Africa,ZAF,2020-05-10,440.57142999999996,,6977.19,2636.4,14697.1
South Africa,ZAF,2020-05-11,461.71429000000006,,7369.96,2820.6,15301.45
South Africa,ZAF,2020-05-12,490.28570999999994,,7783.86,3002.68,16158.57
South Africa,ZAF,2020-05-13,539.71429,,8252.61,3134.68,16851.62
South Africa,ZAF,2020-05-14,609.42857,,8692.25,3285.85,17732.82
South Africa,ZAF,2020-05-15,643.8571400000001,,9165.66,3527.45,18710.4
South Africa,ZAF,2020-05-16,661.28571,,9669.53,3726.52,19539.77
South Africa,ZAF,2020-05-17,705.0,,10238.25,3868.6,20500.37
South Africa,ZAF,2020-05-18,785.71429,,10827.06,4094.65,21767.35
South Africa,ZAF,2020-05-19,825.8571400000001,,11464.02,4403.67,23037.4
South Africa,ZAF,2020-05-20,835.71429,,12115.1,4650.95,24296.75
South Africa,ZAF,2020-05-21,847.0,,12744.21,4765.65,25439.6
South Africa,ZAF,2020-05-22,914.0,,13297.18,5040.9,26533.42
South Africa,ZAF,2020-05-23,943.0,,13782.23,5247.23,27710.87
South Africa,ZAF,2020-05-24,998.28571,,14300.68,5392.05,28692.75
South Africa,ZAF,2020-05-25,1009.71429,,14897.86,5688.52,29811.37
South Africa,ZAF,2020-05-26,1026.0,,15494.28,5778.17,31190.57
South Africa,ZAF,2020-05-27,1009.1428599999999,,16120.8,6031.7,32319.52
South Africa,ZAF,2020-05-28,1133.42857,,16746.49,6228.02,33560.4
South Africa,ZAF,2020-05-29,1180.85714,,17456.35,6543.65,35090.17
South Africa,ZAF,2020-05-30,1302.14286,,18199.53,6705.38,36589.37
South Africa,ZAF,2020-05-31,1374.85714,,18975.89,7028.38,38392.27
South Africa,ZAF,2020-06-01,1442.85714,,19828.36,7277.95,39880.52
South Africa,ZAF,2020-06-02,1534.57143,,20795.58,7704.23,41909.35
South Africa,ZAF,2020-06-03,1649.7142900000001,,21740.09,8034.75,43858.57
South Africa,ZAF,2020-06-04,1655.42857,,22694.6,8430.1,45743.72
South Africa,ZAF,2020-06-05,1912.71429,,23396.34,8718.62,46972.7
South Africa,ZAF,2020-06-06,2027.71429,,24042.73,8904.15,47991.95
South Africa,ZAF,2020-06-07,2143.71429,,24635.65,9100.42,48900.07
South Africa,ZAF,2020-06-08,2228.85714,,25305.29,9311.88,50155.77
South Africa,ZAF,2020-06-09,2360.28571,,25999.86,9454.25,51611.1
South Africa,ZAF,2020-06-10,2454.14286,,26700.22,9806.33,52948.72
South Africa,ZAF,2020-06-11,2556.57143,,27378.36,10074.8,54237.07
South Africa,ZAF,2020-06-12,2539.42857,,28070.65,10279.1,55683.32
South Africa,ZAF,2020-06-13,2641.85714,,28778.46,10663.67,56903.07
South Africa,ZAF,2020-06-14,2823.28571,,29510.54,10898.58,58698.62
South Africa,ZAF,2020-06-15,3107.57143,,30364.11,11177.15,61129.42
South Africa,ZAF,2020-06-16,3236.28571,,31164.25,11547.25,63378.68
South Africa,ZAF,2020-06-17,3334.71429,,31908.02,11760.62,65479.23
South Africa,ZAF,2020-06-18,3570.14286,,32613.78,12023.55,67042.22
South Africa,ZAF,2020-06-19,3617.4285700000005,,33648.07,12328.88,69429.25
South Africa,ZAF,2020-06-20,3684.0,,34803.68,12884.52,72086.77
South Africa,ZAF,2020-06-21,3849.28571,,36092.36,13374.67,74448.15
South Africa,ZAF,2020-06-22,3894.85714,,37423.96,13923.1,76639.1
South Africa,ZAF,2020-06-23,4008.14286,,38741.51,14390.83,78883.45
South Africa,ZAF,2020-06-24,4253.42857,,40041.24,14844.58,80442.92
South Africa,ZAF,2020-06-25,4483.42857,,41337.18,15322.35,83478.67
South Africa,ZAF,2020-06-26,4926.42857,,42681.54,15970.58,85667.87
South Africa,ZAF,2020-06-27,5267.85714,,44167.01,16473.12,88182.1
South Africa,ZAF,2020-06-28,5588.42857,,45852.46,16935.97,91169.87
South Africa,ZAF,2020-06-29,5833.14286,,47543.41,17959.15,94097.67
South Africa,ZAF,2020-06-30,6096.28571,,49318.7,18334.82,96939.85
South Africa,ZAF,2020-07-01,6443.0,,51043.79,19019.5,99819.62
South Africa,ZAF,2020-07-02,6791.0,,52789.67,19775.12,102857.62
South Africa,ZAF,2020-07-03,7098.0,,54319.88,20439.72,105583.45
South Africa,ZAF,2020-07-04,7504.857140000001,,55835.12,20932.25,108285.62
South Africa,ZAF,2020-07-05,8025.285709999999,,57355.53,21605.08,112085.07
South Africa,ZAF,2020-07-06,8373.71429,,58979.72,22221.53,115061.7
South Africa,ZAF,2020-07-07,8779.57143,,60637.31,23115.38,118298.77
South Africa,ZAF,2020-07-08,9235.14286,,62216.73,23600.03,121866.22
South Africa,ZAF,2020-07-09,9333.14286,,63772.75,24254.05,124719.95
South Africa,ZAF,2020-07-10,10039.71429,,65350.98,24830.43,127502.02
South Africa,ZAF,2020-07-11,10509.0,,66836.35,25438.93,130395.0
South Africa,ZAF,2020-07-12,10886.71429,,68428.46,26245.9,133912.6
South Africa,ZAF,2020-07-13,11356.0,,69963.97,26782.68,136377.4
South Africa,ZAF,2020-07-14,11725.0,,71580.53,27440.82,138444.82
South Africa,ZAF,2020-07-15,11776.71429,,72980.16,28232.2,140128.45
South Africa,ZAF,2020-07-16,12340.57143,,74139.34,28774.12,141468.32
South Africa,ZAF,2020-07-17,12268.85714,,74028.29,29031.15,140246.8
South Africa,ZAF,2020-07-18,12415.28571,,73350.47,28751.57,136703.17
South Africa,ZAF,2020-07-19,12385.0,,72627.11,28921.75,134128.97
South Africa,ZAF,2020-07-20,12583.71429,,72023.48,28603.8,130833.0
South Africa,ZAF,2020-07-21,12261.71429,,71396.52,28640.62,128418.52
South Africa,ZAF,2020-07-22,11929.42857,,70717.06,28824.53,125320.9
South Africa,ZAF,2020-07-23,11985.57143,,70019.0,28586.72,122495.57
South Africa,ZAF,2020-07-24,11975.85714,,69443.61,28754.15,119677.07
South Africa,ZAF,2020-07-25,12057.42857,,68819.13,28621.43,117193.2
South Africa,ZAF,2020-07-26,11903.0,,68357.64,28686.28,114866.77
South Africa,ZAF,2020-07-27,11586.42857,,68124.75,28803.7,112743.67
South Africa,ZAF,2020-07-28,11271.57143,,67828.01,28718.62,111173.82
South Africa,ZAF,2020-07-29,11137.57143,,67381.96,28675.45,109815.05
South Africa,ZAF,2020-07-30,10882.14286,,66574.97,28634.05,107208.4
South Africa,ZAF,2020-07-31,10588.14286,,64891.85,28294.53,103574.6
South Africa,ZAF,2020-08-01,10169.57143,,62810.38,27235.18,99090.45
South Africa,ZAF,2020-08-02,9870.0,,60727.74,26732.15,95307.97
South Africa,ZAF,2020-08-03,9436.0,,58980.31,26241.4,91747.72
South Africa,ZAF,2020-08-04,9190.42857,,57303.37,25580.9,88096.77
South Africa,ZAF,2020-08-05,8793.85714,,55544.6,24801.12,84923.2
South Africa,ZAF,2020-08-06,8393.42857,,53861.23,24204.58,81898.57
South Africa,ZAF,2020-08-07,8002.142859999999,,52225.51,23830.7,78899.5
South Africa,ZAF,2020-08-08,7470.42857,,50602.46,23368.05,76011.12
South Africa,ZAF,2020-08-09,7128.285709999999,,49139.01,22854.18,73070.82
South Africa,ZAF,2020-08-10,6910.42857,,47696.03,22052.68,70209.37
South Africa,ZAF,2020-08-11,6676.57143,,46252.13,21714.8,67056.1
South Africa,ZAF,2020-08-12,6398.71429,,44585.41,21057.07,63735.22
South Africa,ZAF,2020-08-13,5577.42857,,42958.54,20715.35,61263.8
South Africa,ZAF,2020-08-14,4954.42857,,41406.89,20134.18,58823.88
South Africa,ZAF,2020-08-15,4809.14286,,39841.07,19694.15,56963.62
South Africa,ZAF,2020-08-16,4352.14286,,38368.76,19126.28,54204.27
South Africa,ZAF,2020-08-17,3926.71429,,37003.51,18528.45,51942.9
South Africa,ZAF,2020-08-18,3755.4285700000005,,35698.81,18185.7,49738.9
South Africa,ZAF,2020-08-19,3719.28571,,34344.19,17880.15,47559.72
South Africa,ZAF,2020-08-20,3877.28571,,33047.11,17207.5,45734.75
South Africa,ZAF,2020-08-21,3867.85714,,31782.97,16838.38,43423.87
South Africa,ZAF,2020-08-22,3456.85714,,30576.52,16286.73,41769.22
South Africa,ZAF,2020-08-23,3341.71429,,29454.97,15946.55,40629.47
South Africa,ZAF,2020-08-24,3204.0,,28418.81,15516.92,38922.85
South Africa,ZAF,2020-08-25,3080.57143,,27411.87,15323.05,37527.9
South Africa,ZAF,2020-08-26,2981.85714,,26370.06,14884.78,36385.22
South Africa,ZAF,2020-08-27,2805.85714,,25507.18,14570.72,35229.5
South Africa,ZAF,2020-08-28,2620.85714,,24963.34,14275.6,34353.12
South Africa,ZAF,2020-08-29,2397.85714,,24569.39,14425.15,33845.9
South Africa,ZAF,2020-08-30,2215.14286,,24220.69,14191.88,33092.27
South Africa,ZAF,2020-08-31,2183.28571,,23895.97,14103.05,32414.47
South Africa,ZAF,2020-09-01,2227.28571,,23553.85,14001.35,31442.47
South Africa,ZAF,2020-09-02,2177.42857,,23156.54,13766.58,30855.05
South Africa,ZAF,2020-09-03,2127.71429,,22715.08,13748.75,30209.27
South Africa,ZAF,2020-09-04,2104.14286,,22307.01,13587.12,29903.75
South Africa,ZAF,2020-09-05,2136.42857,,21926.74,13274.08,29302.37
South Africa,ZAF,2020-09-06,2047.57143,,21537.81,13210.17,28703.3
South Africa,ZAF,2020-09-07,1923.0,,21226.26,13221.3,28171.62
South Africa,ZAF,2020-09-08,1760.1428600000002,,20867.33,12955.1,27331.82
South Africa,ZAF,2020-09-09,1740.28571,,20494.14,12811.9,26952.32
South Africa,ZAF,2020-09-10,1690.8571399999998,,20185.5,12793.1,26429.1
South Africa,ZAF,2020-09-11,1631.85714,,20158.31,12790.02,26107.7
South Africa,ZAF,2020-09-12,1617.14286,,20284.15,12862.92,26047.2
South Africa,ZAF,2020-09-13,1618.57143,,20416.65,13363.6,26198.0
South Africa,ZAF,2020-09-14,1610.85714,,20591.9,13390.0,26086.1
South Africa,ZAF,2020-09-15,1626.7142900000001,,20712.74,13480.7,26593.65
South Africa,ZAF,2020-09-16,1582.85714,,20784.45,13726.1,26429.55
South Africa,ZAF,2020-09-17,1573.2857099999999,,20872.01,13856.58,26552.15
South Africa,ZAF,2020-09-18,1590.57143,,20907.25,14151.28,26372.2
South Africa,ZAF,2020-09-19,1604.14286,,20998.06,14358.47,26110.2
South Africa,ZAF,2020-09-20,1634.57143,,21071.9,14148.85,26044.97
South Africa,ZAF,2020-09-21,1631.14286,,21194.15,14325.42,26379.45
South Africa,ZAF,2020-09-22,1598.14286,,21265.32,14165.8,26551.37
South Africa,ZAF,2020-09-23,1680.1428600000002,,21343.68,14241.65,26861.17
South Africa,ZAF,2020-09-24,1677.7142900000001,,21384.11,14014.85,26858.55
South Africa,ZAF,2020-09-25,1639.57143,,21463.27,14135.77,27062.9
South Africa,ZAF,2020-09-26,1557.42857,,21484.23,14115.38,27464.87
South Africa,ZAF,2020-09-27,1406.0,,21603.0,14487.8,27648.97
South Africa,ZAF,2020-09-28,1365.0,,21750.27,14697.97,27945.55
South Africa,ZAF,2020-09-29,1390.42857,,21891.62,14986.45,28202.22
South Africa,ZAF,2020-09-30,1327.14286,,22033.63,15126.88,28269.37
South Africa,ZAF,2020-10-01,1307.2857099999999,,22171.11,15636.35,28862.55
South Africa,ZAF,2020-10-02,1290.7142900000001,,22349.77,15954.95,29321.62
South Africa,ZAF,2020-10-03,1329.14286,,22509.22,15768.92,29672.3
South Africa,ZAF,2020-10-04,1459.7142900000001,,22691.65,15905.42,29910.35
South Africa,ZAF,2020-10-05,1503.2857099999999,,22922.0,15773.95,30594.6
South Africa,ZAF,2020-10-06,1506.57143,,23120.71,15855.65,30719.0
South Africa,ZAF,2020-10-07,1524.2857099999999,,23288.04,15843.62,30720.45
South Africa,ZAF,2020-10-08,1545.14286,,23387.57,15603.88,31293.82
South Africa,ZAF,2020-10-09,1543.85714,,23523.44,15563.75,31679.35
South Africa,ZAF,2020-10-10,1528.42857,,23693.07,15544.55,32262.3
South Africa,ZAF,2020-10-11,1597.14286,,23895.35,15508.02,32941.0
South Africa,ZAF,2020-10-12,1597.42857,,24064.92,15098.53,33623.88
South Africa,ZAF,2020-10-13,1465.14286,,24208.56,14931.48,34207.85
South Africa,ZAF,2020-10-14,1613.57143,,24300.25,14860.73,34731.57
South Africa,ZAF,2020-10-15,1608.42857,,24399.25,14571.5,35282.88
South Africa,ZAF,2020-10-16,1613.2857099999999,,24578.25,14562.7,36057.15
South Africa,ZAF,2020-10-17,1667.2857099999999,,24711.3,14401.58,36819.45
South Africa,ZAF,2020-10-18,1605.0,,24930.3,14393.3,37370.27
South Africa,ZAF,2020-10-19,1617.42857,,25145.45,14189.4,37922.52
South Africa,ZAF,2020-10-20,1826.1428600000002,,25280.97,14088.17,38654.62
South Africa,ZAF,2020-10-21,1681.0,,25434.42,13878.88,39446.32
South Africa,ZAF,2020-10-22,1706.42857,,25539.82,13831.9,40146.47
South Africa,ZAF,2020-10-23,1761.57143,,25670.61,13784.67,40721.1
South Africa,ZAF,2020-10-24,1744.1428600000002,,25862.67,13620.05,41517.35
South Africa,ZAF,2020-10-25,1730.71429,,25976.28,13537.33,42226.67
South Africa,ZAF,2020-10-26,1725.0,,,,
South Africa,ZAF,2020-10-27,1643.57143,,,,
South Africa,ZAF,2020-10-28,1649.57143,,,,
South Africa,ZAF,2020-10-29,1622.14286,,,,
South Africa,ZAF,2020-10-30,1607.85714,,,,
South Africa,ZAF,2020-10-31,1610.0,,,,
South Africa,ZAF,2020-11-01,1600.85714,,,,
South Africa,ZAF,2020-11-02,1565.0,,,,
South Africa,ZAF,2020-11-03,1548.0,,,,
United States,USA,2020-01-02,0.0,,,,
United States,USA,2020-01-03,0.0,,,,
United States,USA,2020-01-04,0.0,,,,
United States,USA,2020-01-05,0.0,,,,
United States,USA,2020-01-06,0.0,,,,
United States,USA,2020-01-07,0.0,,,,
United States,USA,2020-01-08,0.0,,,,
United States,USA,2020-01-09,0.0,,,,
United States,USA,2020-01-10,0.0,,,,
United States,USA,2020-01-11,0.0,,,,
United States,USA,2020-01-12,0.0,,,,
United States,USA,2020-01-13,0.0,,,,
United States,USA,2020-01-14,0.0,,,,
United States,USA,2020-01-15,0.0,,,,
United States,USA,2020-01-16,0.0,,,,
United States,USA,2020-01-17,0.0,,,,
United States,USA,2020-01-18,0.0,,,,
United States,USA,2020-01-19,0.0,,,,
United States,USA,2020-01-20,0.0,,,,
United States,USA,2020-01-21,0.14286,,,,
United States,USA,2020-01-22,0.14286,,,,
United States,USA,2020-01-23,0.14286,,,,
United States,USA,2020-01-24,0.14286,,,,
United States,USA,2020-01-25,0.28570999999999996,,,,
United States,USA,2020-01-26,0.28570999999999996,,,,
United States,USA,2020-01-27,0.71429,,,,
United States,USA,2020-01-28,0.57143,,,,
United States,USA,2020-01-29,0.57143,,,,
United States,USA,2020-01-30,0.57143,,0.0,0.0,0.0
United States,USA,2020-01-31,0.71429,,0.0,0.0,0.0
United States,USA,2020-02-01,0.71429,,0.41,0.0,2.0
United States,USA,2020-02-02,0.85714,,0.71,0.0,3.0
United States,USA,2020-02-03,0.85714,,0.84,0.0,2.0
United States,USA,2020-02-04,0.85714,,1.46,0.0,4.0
United States,USA,2020-02-05,0.85714,,1.69,0.0,5.0
United States,USA,2020-02-06,1.0,,2.09,0.0,6.0
United States,USA,2020-02-07,0.85714,,3.01,0.0,7.0
United States,USA,2020-02-08,0.71429,,3.73,0.48,8.0
United States,USA,2020-02-09,0.57143,,4.77,0.48,12.05
United States,USA,2020-02-10,0.14286,,6.15,1.48,14.52
United States,USA,2020-02-11,0.28570999999999996,,8.42,3.0,18.0
United States,USA,2020-02-12,0.28570999999999996,,11.12,2.48,23.05
United States,USA,2020-02-13,0.28570999999999996,,14.42,4.47,28.57
United States,USA,2020-02-14,0.42857,,18.88,7.47,37.52
United States,USA,2020-02-15,0.42857,,25.01,11.0,46.15
United States,USA,2020-02-16,0.42857,,30.96,11.95,61.62
United States,USA,2020-02-17,0.42857,,42.2,16.48,70.0
United States,USA,2020-02-18,0.28570999999999996,,53.1,25.0,98.97
United States,USA,2020-02-19,0.28570999999999996,,68.54,31.95,128.67
United States,USA,2020-02-20,0.14286,,87.41,41.0,160.45
United States,USA,2020-02-21,0.14286,,115.14,53.95,209.9
United States,USA,2020-02-22,2.8571400000000002,,150.39,75.0,276.27
United States,USA,2020-02-23,2.8571400000000002,,195.26,89.18,370.92
United States,USA,2020-02-24,2.8571400000000002,,261.49,121.08,478.97
United States,USA,2020-02-25,5.42857,,344.73,159.02,627.77
United States,USA,2020-02-26,5.42857,,458.26,214.9,827.0
United States,USA,2020-02-27,6.28571,,600.46,289.18,1055.25
United States,USA,2020-02-28,6.28571,,796.9,395.68,1448.45
United States,USA,2020-02-29,4.42857,,1055.63,495.88,1885.25
United States,USA,2020-03-01,4.85714,,1411.2,691.32,2482.25
United States,USA,2020-03-02,7.714289999999999,,1904.89,910.85,3375.57
United States,USA,2020-03-03,7.142860000000001,,2575.47,1239.12,4521.27
United States,USA,2020-03-04,10.28571,,3431.24,1664.88,5938.55
United States,USA,2020-03-05,14.28571,,4604.81,2216.6,7951.75
United States,USA,2020-03-06,24.71429,,6120.81,2986.3,10594.62
United States,USA,2020-03-07,38.85714,,8147.92,4056.05,13922.77
United States,USA,2020-03-08,52.0,,10821.71,5361.42,18405.6
United States,USA,2020-03-09,66.42857,,14584.83,7198.33,24772.75
United States,USA,2020-03-10,93.0,,19500.61,9676.85,33090.47
United States,USA,2020-03-11,128.57143,,25702.2,12682.47,43873.57
United States,USA,2020-03-12,164.71428999999998,,33789.68,16707.65,57886.62
United States,USA,2020-03-13,204.28571000000002,,44776.92,22165.05,76596.55
United States,USA,2020-03-14,262.28571,,59590.4,29753.45,102710.72
United States,USA,2020-03-15,359.71429,,78525.1,39004.43,135299.88
United States,USA,2020-03-16,460.0,,101687.75,50526.03,175889.15
United States,USA,2020-03-17,558.1428599999999,,128560.29,63856.78,223052.95
United States,USA,2020-03-18,771.71429,,158784.21,79102.8,276585.18
United States,USA,2020-03-19,1157.57143,,189041.4,94626.93,329684.2
United States,USA,2020-03-20,1798.1428600000002,,218274.9,109330.2,381803.62
United States,USA,2020-03-21,2492.85714,,246535.2,123909.62,431355.08
United States,USA,2020-03-22,3399.4285700000005,,275011.59,138320.4,481625.07
United States,USA,2020-03-23,4490.28571,,303095.73,152451.25,531145.27
United States,USA,2020-03-24,5968.71429,,324507.45,163758.8,568211.45
United States,USA,2020-03-25,6972.0,,342035.91,172710.2,597310.95
United States,USA,2020-03-26,8539.85714,,356934.68,180339.55,622162.92
United States,USA,2020-03-27,10248.71429,,370183.02,186908.02,644862.92
United States,USA,2020-03-28,12151.71429,,382832.4,193685.1,666266.08
United States,USA,2020-03-29,13988.28571,,395040.22,199976.5,688546.7
United States,USA,2020-03-30,15402.71429,,407626.26,206487.47,711931.4
United States,USA,2020-03-31,16882.57143,,418516.16,212411.28,733126.7
United States,USA,2020-04-01,19198.14286,,429425.37,217610.3,758512.97
United States,USA,2020-04-02,21075.28571,,442592.8,223335.72,788428.85
United States,USA,2020-04-03,22792.71429,,460000.24,231507.72,826382.9
United States,USA,2020-04-04,24754.14286,,476504.27,239096.8,862644.1
United States,USA,2020-04-05,26796.0,,490965.97,245457.52,896524.18
United States,USA,2020-04-06,27801.42857,,505597.72,251801.88,931552.67
United States,USA,2020-04-07,29082.285710000004,,515588.29,255766.45,955046.62
United States,USA,2020-04-08,29884.42857,,524377.14,259650.98,980090.35
United States,USA,2020-04-09,30773.0,,533349.09,263141.2,1003769.15
United States,USA,2020-04-10,31499.0,,542720.34,268091.5,1029116.12
United States,USA,2020-04-11,31942.142860000004,,551947.16,270613.9,1055407.97
United States,USA,2020-04-12,31102.0,,561470.93,274915.68,1079112.92
United States,USA,2020-04-13,31419.42857,,571293.33,279785.0,1106628.07
United States,USA,2020-04-14,30628.285710000004,,578451.62,281904.88,1114315.67
United States,USA,2020-04-15,30101.0,,585837.67,284570.42,1117438.12
United States,USA,2020-04-16,29647.42857,,590758.3,285465.38,1117585.92
United States,USA,2020-04-17,29328.285710000004,,581511.86,281855.35,1090422.27
United States,USA,2020-04-18,28657.714289999996,,564413.38,276153.72,1048256.95
United States,USA,2020-04-19,29305.0,,545556.04,269374.75,1002356.97
United States,USA,2020-04-20,28873.714289999996,,528162.0,262450.35,961305.22
United States,USA,2020-04-21,29308.285710000004,,511774.03,256766.6,919780.7
United States,USA,2020-04-22,30789.285710000004,,496327.95,251003.4,880528.57
United States,USA,2020-04-23,28995.0,,481493.74,245120.45,842227.02
United States,USA,2020-04-24,28263.0,,467226.03,239395.6,803790.4
United States,USA,2020-04-25,26908.57143,,453242.35,232992.4,766561.07
United States,USA,2020-04-26,29138.142860000004,,440045.8,228502.97,731648.12
United States,USA,2020-04-27,29460.42857,,428150.02,224964.0,702865.55
United States,USA,2020-04-28,28671.285710000004,,416412.45,220953.98,677864.5
United States,USA,2020-04-29,26791.71429,,404813.25,216195.38,650705.4
United States,USA,2020-04-30,28182.857139999996,,392593.41,211687.9,623479.85
United States,USA,2020-05-01,28664.857139999996,,378131.35,204676.45,596406.42
United States,USA,2020-05-02,30465.285710000004,,362640.4,196855.42,569687.22
United States,USA,2020-05-03,27716.57143,,347928.24,190362.38,546451.78
United States,USA,2020-05-04,27447.285710000004,,334675.51,184126.45,529989.98
United States,USA,2020-05-05,27454.714289999996,,322229.6,178756.9,511877.6
United States,USA,2020-05-06,27413.142860000004,,309877.6,173531.8,490463.77
United States,USA,2020-05-07,26956.285710000004,,297872.14,168192.15,466960.25
United States,USA,2020-05-08,26735.14286,,286306.34,162342.83,446620.15
United States,USA,2020-05-09,25735.42857,,275188.29,157229.92,425156.85
United States,USA,2020-05-10,25210.28571,,264734.19,152478.05,406154.75
United States,USA,2020-05-11,24536.85714,,255559.98,148773.15,394257.02
United States,USA,2020-05-12,23897.42857,,246673.5,145204.85,379619.02
United States,USA,2020-05-13,23641.28571,,237419.44,141028.9,363110.02
United States,USA,2020-05-14,23163.28571,,228372.15,136728.02,345617.2
United States,USA,2020-05-15,22988.14286,,220965.5,133550.2,328648.15
United States,USA,2020-05-16,22781.14286,,214452.0,131231.6,313023.2
United States,USA,2020-05-17,22620.42857,,208211.64,129539.95,298000.02
United States,USA,2020-05-18,22422.57143,,202696.34,127490.38,286377.15
United States,USA,2020-05-19,22954.57143,,197248.11,127133.85,274777.42
United States,USA,2020-05-20,22657.71429,,191529.92,124167.05,264824.68
