Entity,Code,Date,daily_new_confirmed,annotations,ihme_mean,ihme_lower,ihme_upper
India,IND,2020-03-11,7.33333,,4231.278526835129,2967.7969575918605,5641.9310719619
India,IND,2020-03-12,7.5,,4869.646769817679,3428.30211516652,6446.86985152439
India,IND,2020-03-13,7.66667,,5600.47306443296,3962.41207206051,7375.450341611529
India,IND,2020-03-14,8.66667,,6429.29807993501,4574.205062260379,8413.457983193679
India,IND,2020-03-15,9.33333,,7357.95198798685,5306.129374235979,9578.37087957468
India,IND,2020-03-16,8.42857,,8383.16274130458,6123.14743409994,10810.7707663934
India,IND,2020-03-17,11.57143,,9495.166645611669,7035.903989007829,12099.3723085717
India,IND,2020-03-18,12.42857,,10676.8813904721,8036.21157815645,13419.1238598368
India,IND,2020-03-19,13.14286,,11904.157724538301,9101.01453581817,14730.7746168277
India,IND,2020-03-20,16.57143,,13147.2327002085,10270.3993639852,15983.6112784387
India,IND,2020-03-21,21.14286,,14374.0793267125,11501.2300217248,17108.956288116202
India,IND,2020-03-22,32.85714,,15555.294814968502,12768.1979345475,18137.2124634615
India,IND,2020-03-23,49.42857,,16668.9417193695,14001.9150062028,19137.8504396873
India,IND,2020-03-24,52.42857,,17703.9860735179,15191.073812326398,20004.9155896154
India,IND,2020-03-25,60.714290000000005,,18661.8455414666,16305.8177114806,20827.5937482704
India,IND,2020-03-26,69.14286,,19555.789281794197,17343.234473328797,21661.5143356555
India,IND,2020-03-27,76.14286,,20408.2950349723,18257.9027068409,22458.979358675802
India,IND,2020-03-28,91.71429,,21247.8101312357,19088.8890977913,23310.8447331465
India,IND,2020-03-29,94.14286,,22105.563281731,19931.755426507,24308.4037158749
India,IND,2020-03-30,90.28571,,23012.5923993535,20731.7114484605,25365.4970567146
India,IND,2020-03-31,108.42857,,23997.648920059703,21565.1584255667,26591.0910636769
India,IND,2020-04-01,119.28571000000001,,25085.910601193398,22449.850564636603,27951.6599603628
India,IND,2020-04-02,188.0,,26298.114509991003,23423.2583316808,29468.3649852718
India,IND,2020-04-03,225.28571000000002,,27650.135457598903,24490.3257707479,31148.5144098318
India,IND,2020-04-04,289.85714,,29153.520925799,25647.3546352787,32994.6488322746
India,IND,2020-04-05,342.14286,,30815.8052481314,26914.542581756697,34999.0963516637
India,IND,2020-04-06,428.0,,32640.3976883859,28430.9572872639,37197.7576495696
India,IND,2020-04-07,452.85714,,34626.2642577956,30025.651748329703,39502.1759560327
India,IND,2020-04-08,542.42857,,36767.4988396072,31837.604514324303,41971.2299395265
India,IND,2020-04-09,538.42857,,39052.3701855929,33753.061970769304,44546.461945741794
India,IND,2020-04-10,587.28571,,41462.0688454904,35923.1731526881,47173.334098098894
India,IND,2020-04-11,649.28571,,43969.539957285604,38188.347899069304,49844.33503550191
India,IND,2020-04-12,711.71429,,46538.717721086796,40603.8114282862,52482.224905622694
India,IND,2020-04-13,726.42857,,49124.7504108655,43137.9140329526,55033.5438396489
India,IND,2020-04-14,848.8571400000001,,51676.3256658384,45726.35437504,57506.457693015305
India,IND,2020-04-15,892.0,,54140.317664779504,48377.691495913896,59731.4993534936
India,IND,2020-04-16,949.4285699999999,,56468.1273782488,50955.7895437916,61776.1330563512
India,IND,2020-04-17,996.4285699999999,,58624.164449120304,53334.1066278238,63549.8814063823
India,IND,2020-04-18,990.1428599999999,,60592.5213232679,55602.8210167732,65167.5709302828
India,IND,2020-04-19,1050.85714,,62379.4423703147,57697.2206199524,66800.6592656851
India,IND,2020-04-20,1159.0,,64012.477294417804,59672.790939590595,68216.9700413953
India,IND,2020-04-21,1176.7142900000001,,65536.40545919791,61379.208133594,69769.6780464935
India,IND,2020-04-22,1220.85714,,67005.84992445269,62780.042236727,71391.4613053461
India,IND,2020-04-23,1287.57143,,68478.3707360269,64164.244826976,73090.2828943586
India,IND,2020-04-24,1384.2857099999999,,70009.6964206358,65545.8946623457,74808.0816135694
India,IND,2020-04-25,1446.85714,,71650.76142134299,66985.1321930236,76631.5806839479
India,IND,2020-04-26,1540.57143,,73446.1699047408,68381.3748849367,78790.9418967486
India,IND,2020-04-27,1518.14286,,75433.6978658922,69990.0433432505,81313.0286187552
India,IND,2020-04-28,1547.85714,,77644.531738885,71714.6928896818,84056.7403343895
India,IND,2020-04-29,1621.14286,,80104.2553188645,73737.3008480796,87106.3339332802
India,IND,2020-04-30,1665.2857099999999,,82833.44862280731,76066.6734463617,90563.86579902301
India,IND,2020-05-01,1709.42857,,85847.98126811099,78416.9475811357,94359.0626922549
India,IND,2020-05-02,1832.8571399999998,,89159.5824566924,80993.56582478821,98237.41913159599
India,IND,2020-05-03,1926.28571,,92776.74574773529,83830.7839629724,102391.23484864699
India,IND,2020-05-04,2091.57143,,96704.9699412752,87025.7170063084,107095.331269837
India,IND,2020-05-05,2428.28571,,100946.55698960801,90634.475309864,112014.935905478
India,IND,2020-05-06,2579.85714,,105500.20346481401,94293.9466308817,117473.43588286401
India,IND,2020-05-07,2843.14286,,110360.154070678,98571.8935156473,123158.65134195
India,IND,2020-05-08,3042.71429,,115515.16375246801,103029.002677111,128839.560259711
India,IND,2020-05-09,3189.42857,,120947.228778165,107732.78897319199,134817.657437592
India,IND,2020-05-10,3279.85714,,126630.618721994,112652.36561451199,141268.425681474
India,IND,2020-05-11,3517.0,,132531.516353466,118028.777380721,147617.38944863
India,IND,2020-05-12,3474.71429,,138608.19492574802,123807.67391257301,154081.563288957
India,IND,2020-05-13,3555.71429,,144811.97470400302,129820.80657205901,160366.93972587
India,IND,2020-05-14,3578.71429,,151089.19887462,135802.418238732,166852.46854084698
India,IND,2020-05-15,3661.14286,,157383.137537696,142004.090791409,173235.764300685
India,IND,2020-05-16,3754.0,,163634.820911852,148281.37756082302,179616.86846223
India,IND,2020-05-17,3998.28571,,169783.305169431,154544.431230498,185501.46707733898
India,IND,2020-05-18,4145.28571,,175764.837639714,160807.134557707,191402.74689665603
India,IND,2020-05-19,4340.42857,,181511.75021076,167056.74844680802,197024.82762241
India,IND,2020-05-20,4638.42857,,186952.951564181,172904.798155686,202037.22782469602
India,IND,2020-05-21,4908.0,,192015.338220667,178333.87755493302,206467.26365789102
India,IND,2020-05-22,5211.0,,196625.71419227897,183335.54039096602,210181.221807525
India,IND,2020-05-23,5594.42857,,200715.473232691,188497.17952388898,213685.62374257
India,IND,2020-05-24,5848.71429,,204227.405262037,192521.276995953,215944.62363972398
India,IND,2020-05-25,6096.57143,,207122.613102115,196546.25204082602,217626.77405092103
India,IND,2020-05-26,6320.14286,,209386.583588173,199378.462985908,218900.95400692898
India,IND,2020-05-27,6431.0,,211031.76520890102,201969.445580104,220146.592837833
India,IND,2020-05-28,6567.71429,,212097.476095244,203795.55740497698,220676.43075617
India,IND,2020-05-29,6764.57143,,212647.940253286,204712.643456562,220928.713010081
India,IND,2020-05-30,6951.714290000001,,212767.269728423,204941.156842932,221115.744259078
India,IND,2020-05-31,7182.142859999999,,212553.129621638,204748.911109029,221022.935726303
India,IND,2020-06-01,7384.285709999999,,212111.60901582398,204299.446043308,220520.27536913397
India,IND,2020-06-02,7618.0,,211553.629067273,203469.75585274398,219912.83526269198
India,IND,2020-06-03,7978.285709999999,,210991.836316107,202804.651317865,219232.625412372
India,IND,2020-06-04,8369.42857,,210536.434346115,202347.391288964,219047.462424975
India,IND,2020-06-05,8710.14286,,210288.96614745198,201993.093562135,218848.609005307
India,IND,2020-06-06,8984.85714,,210336.498446247,202040.35813765,218957.998520044
India,IND,2020-06-07,9212.14286,,210746.61591205897,202573.786537357,219593.69431626
India,IND,2020-06-08,9439.42857,,211566.09321023602,202913.25981495698,220419.587383525
India,IND,2020-06-09,9698.85714,,212822.762978993,203466.109002049,221953.435376822
India,IND,2020-06-10,9852.57143,,214529.932263202,204920.81835143,223959.173199535
India,IND,2020-06-11,9951.42857,,216691.132763968,206724.07805103302,226667.23691362698
India,IND,2020-06-12,10109.28571,,219303.981049845,208901.338724607,230122.075141302
India,IND,2020-06-13,10333.71429,,222361.60471083102,211386.20059967102,234136.312740405
India,IND,2020-06-14,10613.42857,,225852.17545480301,213852.82067174301,238213.23612045601
India,IND,2020-06-15,10830.42857,,229757.661094724,217026.996991076,243425.406535939
India,IND,2020-06-16,10927.57143,,234052.549885864,220461.106121083,248746.760108558
India,IND,2020-06-17,11068.85714,,238704.39656998398,224014.51889881399,254177.394932895
India,IND,2020-06-18,11481.0,,243675.66278493698,228060.474728911,259643.820594922
India,IND,2020-06-19,11856.71429,,248926.679771815,232526.009151293,265265.216006891
India,IND,2020-06-20,12293.57143,,254418.95199571602,237656.139926733,271088.510147177
India,IND,2020-06-21,12791.28571,,260118.522753861,242706.631228988,276937.761874479
India,IND,2020-06-22,13265.42857,,265995.995236042,248183.039955652,283017.74476278
India,IND,2020-06-23,13874.85714,,272024.040951332,254106.88975333603,289142.104556897
India,IND,2020-06-24,14588.28571,,278174.534340424,260258.033736101,295402.022912723
India,IND,2020-06-25,15165.571430000002,,284415.601556171,266912.642919534,301762.17746323696
India,IND,2020-06-26,15695.571430000002,,290710.55601831,273058.63800691697,308300.120822713
India,IND,2020-06-27,16272.14286,,297019.40344628104,279337.44067964,314782.27010524104
India,IND,2020-06-28,16914.0,,303301.008726769,285698.592969578,321007.306717532
India,IND,2020-06-29,17576.57143,,309517.617431769,291903.343657228,327153.274442302
India,IND,2020-06-30,18089.28571,,315640.112090401,298438.291165838,333179.88822034
India,IND,2020-07-01,18472.85714,,321651.933523905,304380.174142784,338880.840515399
India,IND,2020-07-02,18790.85714,,327550.622628573,310365.58344592,344639.023063127
India,IND,2020-07-03,19306.14286,,333348.177677806,316514.389568204,350461.097531326
India,IND,2020-07-04,19908.85714,,339068.774941153,322452.5709306,356416.25283176603
India,IND,2020-07-05,20615.14286,,344743.962240413,328329.477884411,362286.501117171
India,IND,2020-07-06,21299.28571,,350408.829407131,334223.239763498,368229.47908433795
India,IND,2020-07-07,21832.14286,,356099.12086310703,339904.259712057,374037.486048742
India,IND,2020-07-08,22417.71429,,361848.99062141,345505.546930628,379957.993043575
India,IND,2020-07-09,23236.42857,,367689.47625243297,350970.708633963,385650.73913849297
India,IND,2020-07-10,24036.85714,,373645.774317014,356459.76846292795,392161.640289961
India,IND,2020-07-11,24657.28571,,379733.450518242,362093.00579547,398580.98316322896
India,IND,2020-07-12,25198.28571,,385954.395971206,367994.355195312,404914.00664940703
India,IND,2020-07-13,25834.42857,,392294.08853421896,374120.82257504103,412169.498036526
India,IND,2020-07-14,26726.71429,,398721.369687737,380416.834617874,418889.075550974
India,IND,2020-07-15,27680.57143,,405190.87140703,386301.866642709,425698.71850525
India,IND,2020-07-16,28797.142860000004,,411646.145728102,391820.346364832,432328.00196647
India,IND,2020-07-17,30004.285710000004,,418023.14943027205,397810.189863029,438520.425963333
India,IND,2020-07-18,31114.285710000004,,424253.75141613703,403613.75776347896,444908.352625211
India,IND,2020-07-19,32580.714289999996,,430267.71516484703,409975.719970459,450795.214803954
India,IND,2020-07-20,34255.57143,,435994.640528595,415983.919771094,456030.996434407
India,IND,2020-07-21,35491.285710000004,,441366.28903428797,422000.574812371,461198.49477656704
India,IND,2020-07-22,36676.285710000004,,446319.080145217,428626.71789821,464921.297320722
India,IND,2020-07-23,38537.0,,450797.068237296,433809.167379632,468523.250533399
India,IND,2020-07-24,40587.57143,,454755.634701266,438554.166548413,471754.680517117
India,IND,2020-07-25,42592.14286,,458165.97022376,442350.797615285,474366.43408363103
India,IND,2020-07-26,43986.285710000004,,461018.437969724,445268.24660784396,476533.41523280705
India,IND,2020-07-27,45344.285710000004,,463324.510688654,448407.951274065,478177.39855531295
India,IND,2020-07-28,46852.14286,,465119.13934533,450711.74049636204,479918.78342447703
India,IND,2020-07-29,48393.42857,,466460.11547319,452412.60172126297,481059.01855998795
India,IND,2020-07-30,49308.14286,,467426.38657273795,453845.201293631,482079.06929932797
India,IND,2020-07-31,50132.14286,,468115.161496809,454913.988193556,482362.90784396295
India,IND,2020-08-01,51303.85714,,468636.54936356604,455892.79751764,482489.640955329
India,IND,2020-08-02,52171.57143,,469106.288574922,456639.858931539,482777.08444962103
India,IND,2020-08-03,52606.0,,469639.903019062,456861.789026225,483245.91896876
India,IND,2020-08-04,53227.0,,470348.761352553,457839.326182665,483938.89172370004
India,IND,2020-08-05,53797.85714,,471337.128725241,458396.72731405206,484983.075011679
India,IND,2020-08-06,54392.0,,472699.951736656,459317.738428021,487235.469589685
India,IND,2020-08-07,55457.714289999996,,474520.62719101296,460433.35726948,489298.510481745
India,IND,2020-08-08,56089.0,,476868.517392153,462160.419320879,492061.30200699705
India,IND,2020-08-09,57469.571429999996,,479796.893033844,464581.467798356,495708.19382623705
India,IND,2020-08-10,58768.428570000004,,483340.00022908795,467156.91012192296,500540.66522624705
India,IND,2020-08-11,58990.0,,487509.652402349,470245.896327044,505456.897284532
India,IND,2020-08-12,60197.714289999996,,492295.03012197104,473986.492082803,511367.31296019
India,IND,2020-08-13,61728.714289999996,,497662.41989339,478688.06120413396,518091.30285518203
India,IND,2020-08-14,62016.571429999996,,503555.933682265,483237.283898426,525133.416007445
India,IND,2020-08-15,62511.571429999996,,509901.19622487,488437.355949395,532703.128583491
India,IND,2020-08-16,62381.714289999996,,516607.28932176,494633.988650705,539682.5431865461
India,IND,2020-08-17,61798.428570000004,,523568.58676945,501274.42904171295,547890.495021896
India,IND,2020-08-18,62009.571429999996,,530667.239653509,508327.39155662706,556027.217075477
India,IND,2020-08-19,62519.285710000004,,537777.22650677,514759.39889391203,563235.197340597
India,IND,2020-08-20,62898.285710000004,,544767.894469231,521154.415334374,570524.189530793
India,IND,2020-08-21,63519.0,,551507.57975246,527114.278917319,577946.867395584
India,IND,2020-08-22,64215.571429999996,,557869.057613727,533725.546880531,584156.132915471
India,IND,2020-08-23,65036.85714,,563734.761625625,539431.721226061,589666.144526389
India,IND,2020-08-24,65526.428570000004,,569001.2075803629,545543.618081012,593991.298912331
India,IND,2020-08-25,66368.71429,,573584.817200306,551142.721169009,597311.124885149
India,IND,2020-08-26,66743.0,,577424.595572309,556123.3495659761,599731.038438204
India,IND,2020-08-27,67615.57143,,580479.816070714,559959.8997512179,602001.026969157
India,IND,2020-08-28,68811.0,,582728.011978512,563374.42819465,603207.477596173
India,IND,2020-08-29,69753.0,,584161.9317757561,565902.675162147,603840.960926908
India,IND,2020-08-30,71113.28571,,584785.768897648,566297.486438938,604600.897586539
India,IND,2020-08-31,73556.71429,,584611.47734866,566169.941754265,604184.43807088
India,IND,2020-09-01,74834.71429,,583657.1559048,564182.6248883271,602870.9842144271
India,IND,2020-09-02,76435.57143,,581946.667710381,562597.14744596,601170.152573769
India,IND,2020-09-03,77596.0,,579509.663872651,559100.545585262,599242.19138551
India,IND,2020-09-04,78463.85714,,576380.787133956,555960.104755516,596826.399860763
India,IND,2020-09-05,79886.71429,,572597.326003795,551010.96227805,593964.528930061
India,IND,2020-09-06,81582.57143,,568197.7074434389,546349.525034835,590787.7226112
India,IND,2020-09-07,83338.28571,,563220.107819784,540969.147549658,586048.666163808
India,IND,2020-09-08,84179.42857,,557699.371902809,535167.197118846,581812.873834884
India,IND,2020-09-09,85800.71429,,551664.932673369,528134.162683865,576150.257375004
India,IND,2020-09-10,87493.85714,,545140.9801631529,521506.137766903,570249.942917904
India,IND,2020-09-11,89381.0,,538145.748123922,513812.995950471,563991.0128253071
India,IND,2020-09-12,90972.14286,,530691.2332455029,506114.704638622,556761.237242687
India,IND,2020-09-13,91506.42857,,522785.889774438,497407.824701253,548744.537038181
India,IND,2020-09-14,91687.71429,,514436.79859296797,488212.40742673795,540662.115529243
India,IND,2020-09-15,92830.57143,,505651.139052536,478550.16424401297,532510.195804813
India,IND,2020-09-16,92890.14286,,496439.672057825,468244.708282009,524378.407791083
India,IND,2020-09-17,93198.57143,,486821.499177467,458138.06263497705,515459.593695341
India,IND,2020-09-18,93180.42857,,476828.778390055,447794.12668189104,506240.445703364
India,IND,2020-09-19,92575.71429,,466509.74318332796,437259.606736523,496342.28236207896
India,IND,2020-09-20,92323.28571,,455932.01454545796,426874.357992166,486398.63165821705
India,IND,2020-09-21,91593.28571,,445185.871461679,416578.386724966,475558.589461032
India,IND,2020-09-22,90346.71429,,434382.51207214704,406139.200343848,465229.914630291
India,IND,2020-09-23,89378.71429,,423649.86945794796,395822.713522541,454314.209177534
India,IND,2020-09-24,87752.14286,,413126.04320325,386539.069657248,442667.44818153896
India,IND,2020-09-25,86270.42857,,402948.133628509,376350.72641416296,430840.297889986
India,IND,2020-09-26,85131.14286,,393243.364947318,368143.428667126,419408.823145298
India,IND,2020-09-27,84559.0,,384125.26206696103,358454.198246333,408872.269907124
India,IND,2020-09-28,83874.57143,,375681.825003464,349919.017566226,399259.682852587
India,IND,2020-09-29,83232.57143,,367969.426510062,341954.189940471,390767.206453738
India,IND,2020-09-30,82821.85714,,360998.45524941204,334345.569644986,383489.389647835
India,IND,2020-10-01,82866.57143,,354752.577354303,327820.626379715,376512.713454959
India,IND,2020-10-02,82214.0,,349165.916218095,322300.070903023,370205.03338537295
India,IND,2020-10-03,81373.14286,,344142.707488793,317835.65229468397,364977.759089006
India,IND,2020-10-04,79548.71429,,339550.731353245,313100.354937971,360179.368689631
India,IND,2020-10-05,78444.71429,,335292.96888614,308874.829955397,356053.56573364796
India,IND,2020-10-06,77113.0,,331270.85492236103,305137.89485886897,351845.130452203
India,IND,2020-10-07,75909.71429,,327915.299800368,302290.104104235,348489.536566246
India,IND,2020-10-08,74724.42857,,324799.415328935,299101.530925938,345301.23165965104
India,IND,2020-10-09,73154.71429,,322034.60632543697,297111.496082898,342914.632578842
India,IND,2020-10-10,72268.42857,,319725.413033273,295004.049539793,341145.955682569
India,IND,2020-10-11,72061.85714,,317825.583869865,292047.961294616,339876.696660446
India,IND,2020-10-12,70960.42857,,316152.396032937,290764.099846505,339625.905666109
India,IND,2020-10-13,70114.0,,315054.419708465,288645.583662062,339341.067259408
India,IND,2020-10-14,68894.0,,314433.39532661,287409.53438947,340209.539072586
India,IND,2020-10-15,67348.85714,,314188.390857895,286807.890824777,341295.247547851
India,IND,2020-10-16,66331.0,,314715.60913111,285850.070633583,343543.394269531
India,IND,2020-10-17,64751.0,,315904.140520296,285899.207107713,346493.416280617
India,IND,2020-10-18,62963.571429999996,,317422.426133047,285690.529010621,349643.786891363
India,IND,2020-10-19,61390.714289999996,,319150.742524965,285762.42745214,352987.173720261
India,IND,2020-10-20,60169.0,,321131.359724499,286122.827577412,356563.88759865897
India,IND,2020-10-21,58816.85714,,322798.989347789,286417.134430663,359953.107371673
India,IND,2020-10-22,57121.285710000004,,324184.272368207,286523.649477661,363221.782682636
India,IND,2020-10-23,55834.85714,,326110.627947364,287306.619131778,366943.483081175
India,IND,2020-10-24,54571.714289999996,,328552.751164859,287772.791953417,371402.409955591
India,IND,2020-10-25,52894.285710000004,,331263.948052032,289102.561916543,375833.77373297705
India,IND,2020-10-26,51383.714289999996,,334249.159230812,290745.70832180104,380920.056664797
India,IND,2020-10-27,49909.42857,,,,
India,IND,2020-10-28,48459.285710000004,,,,
India,IND,2020-10-29,47608.14286,,,,
India,IND,2020-10-30,46791.285710000004,,,,
India,IND,2020-10-31,46062.42857,,,,
India,IND,2020-11-01,45610.14286,,,,
India,IND,2020-11-02,45622.0,,,,
India,IND,2020-11-03,45884.85714,,,,
Russia,RUS,2020-01-02,0.0,,,,
Russia,RUS,2020-01-03,0.0,,,,
Russia,RUS,2020-01-04,0.0,,,,
Russia,RUS,2020-01-05,0.0,,,,
Russia,RUS,2020-01-06,0.0,,,,
Russia,RUS,2020-01-07,0.0,,,,
Russia,RUS,2020-01-08,0.0,,,,
Russia,RUS,2020-01-09,0.0,,,,
Russia,RUS,2020-01-10,0.0,,,,
Russia,RUS,2020-01-11,0.0,,,,
Russia,RUS,2020-01-12,0.0,,,,
Russia,RUS,2020-01-13,0.0,,,,
Russia,RUS,2020-01-14,0.0,,,,
Russia,RUS,2020-01-15,0.0,,,,
Russia,RUS,2020-01-16,0.0,,,,
Russia,RUS,2020-01-17,0.0,,,,
Russia,RUS,2020-01-18,0.0,,,,
Russia,RUS,2020-01-19,0.0,,,,
Russia,RUS,2020-01-20,0.0,,,,
Russia,RUS,2020-01-21,0.0,,,,
Russia,RUS,2020-01-22,0.0,,,,
Russia,RUS,2020-01-23,0.0,,,,
Russia,RUS,2020-01-24,0.0,,,,
Russia,RUS,2020-01-25,0.0,,,,
Russia,RUS,2020-01-26,0.0,,,,
Russia,RUS,2020-01-27,0.0,,,,
Russia,RUS,2020-01-28,0.0,,,,
Russia,RUS,2020-01-29,0.0,,,,
Russia,RUS,2020-01-30,0.0,,,,
Russia,RUS,2020-01-31,0.0,,,,
Russia,RUS,2020-02-01,0.28570999999999996,,,,
Russia,RUS,2020-02-02,0.28570999999999996,,,,
Russia,RUS,2020-02-03,0.28570999999999996,,,,
Russia,RUS,2020-02-04,0.28570999999999996,,5.608809891010719,4.681980685833469,6.76512857045351
Russia,RUS,2020-02-05,0.28570999999999996,,5.700738907741389,4.69411938611788,6.97537644576164
Russia,RUS,2020-02-06,0.28570999999999996,,5.81957536042792,4.72305866181091,7.2321141951088395
Russia,RUS,2020-02-07,0.28570999999999996,,5.9687146546262895,4.752318734244049,7.50277306118627
Russia,RUS,2020-02-08,0.0,,6.151849861565879,4.805553054267429,7.853380476791
Russia,RUS,2020-02-09,0.0,,6.37315885136401,4.87812877003104,8.24154152280715
Russia,RUS,2020-02-10,0.0,,6.637561314511499,4.9918826593784,8.66793319506219
Russia,RUS,2020-02-11,0.0,,6.951013908031559,5.11878772772572,9.14576697946468
Russia,RUS,2020-02-12,0.0,,7.320821483920111,5.28408009444557,9.737133738288
Russia,RUS,2020-02-13,0.0,,7.755965154141769,5.50910402284727,10.431559496274401
Russia,RUS,2020-02-14,0.0,,8.267472871171469,5.79042073082586,11.237121845658299
Russia,RUS,2020-02-15,0.0,,8.86889295031748,6.12633842840247,12.171269515443699
Russia,RUS,2020-02-16,0.0,,9.57694677033056,6.51932343454414,13.270309696765802
Russia,RUS,2020-02-17,0.0,,10.4123564181489,6.972933116095519,14.5889877461161
Russia,RUS,2020-02-18,0.0,,11.4007859718165,7.52512888843202,16.137288463750902
Russia,RUS,2020-02-19,0.0,,12.573804078089399,8.18421798701617,17.9247992502297
Russia,RUS,2020-02-20,0.0,,13.9700046302682,8.95997247168934,20.0933444258209
Russia,RUS,2020-02-21,0.0,,15.6364351424069,9.89915975246423,22.6496023481228
Russia,RUS,2020-02-22,0.0,,17.6303645754852,11.039648291224301,25.7559933116362
Russia,RUS,2020-02-23,0.0,,20.02162436546,12.428179195989498,29.4319581967742
Russia,RUS,2020-02-24,0.0,,22.8957003381771,14.135234519917299,33.6846753767109
Russia,RUS,2020-02-25,0.0,,26.357710420047002,16.232885031249303,38.805499243168605
Russia,RUS,2020-02-26,0.0,,30.5373246502843,18.794424159131104,45.047960158197206
Russia,RUS,2020-02-27,0.0,,35.5948881492701,21.8921934004945,52.4798780683214
Russia,RUS,2020-02-28,0.0,,41.728676651997205,25.5766482137042,61.493598665159396
Russia,RUS,2020-02-29,0.0,,49.18295562302771,29.933459333695897,72.9451669952221
Russia,RUS,2020-03-01,0.0,,58.2563935180163,35.296205348117795,86.42734905362721
Russia,RUS,2020-03-02,0.0,,69.3110713014974,42.152545358630796,102.76601562489701
Russia,RUS,2020-03-03,0.14286,,82.78289981033821,50.4196490194396,122.716585988473
Russia,RUS,2020-03-04,0.28570999999999996,,99.1937797476329,60.3718594499552,146.600600040487
Russia,RUS,2020-03-05,0.28570999999999996,,119.16509587809999,72.9957989153707,175.609065050267
Russia,RUS,2020-03-06,0.28570999999999996,,143.432555399237,88.52218257603649,210.81424110781003
Russia,RUS,2020-03-07,1.14286,,172.861472821378,107.586043419739,252.734891349928
Russia,RUS,2020-03-08,1.14286,,208.460728944737,130.94633542105,303.85504614942903
Russia,RUS,2020-03-09,1.14286,,251.394593488934,159.257896101371,364.863508361261
Russia,RUS,2020-03-10,1.0,,302.992163036184,192.63133022831903,437.61185134487397
Russia,RUS,2020-03-11,0.85714,,364.753105856211,231.24580163012502,523.197107807807
Russia,RUS,2020-03-12,3.0,,438.351122662321,278.08801335617994,625.3615062613279
Russia,RUS,2020-03-13,3.71429,,525.635639665,337.532478983382,746.008158010864
Russia,RUS,2020-03-14,5.0,,628.634181028198,408.493686064597,886.984584927249
Russia,RUS,2020-03-15,7.0,,749.55314466231,492.67492962600306,1050.40567457155
Russia,RUS,2020-03-16,7.57143,,890.772474760058,592.817527521511,1243.33806889111
Russia,RUS,2020-03-17,11.85714,,1054.82667042584,707.95530305864,1462.62430131657
Russia,RUS,2020-03-18,14.85714,,1244.37425557145,842.984814112756,1714.7830221175197
Russia,RUS,2020-03-19,17.42857,,1462.1494131975303,1000.72280321358,2002.96039021805
Russia,RUS,2020-03-20,24.14286,,1710.8922556478199,1182.55423591335,2328.20386607238
Russia,RUS,2020-03-21,29.714290000000002,,1993.26153253072,1392.51752380639,2693.40129965382
Russia,RUS,2020-03-22,35.285709999999995,,2311.7274587859,1632.49033268068,3096.1713830798103
Russia,RUS,2020-03-23,43.42857,,2668.4438222213003,1902.3111380893,3539.41327174677
Russia,RUS,2020-03-24,49.285709999999995,,3065.0979971228103,2211.5083864478,4026.2874332836104
Russia,RUS,2020-03-25,54.42856999999999,,3502.74287093107,2558.53292422036,4547.79525762321
Russia,RUS,2020-03-26,73.0,,3981.63088288885,2938.36595315851,5118.1191958749
Russia,RUS,2020-03-27,91.57143,,4501.07755629583,3362.24103728213,5739.12252619174
Russia,RUS,2020-03-28,111.85713999999999,,5059.358358049461,3827.90034559099,6378.325537357621
Russia,RUS,2020-03-29,136.85714,,5653.649332774339,4336.854494165949,7054.408608678141
Russia,RUS,2020-03-30,166.71428999999998,,6280.01210746661,4897.38473138041,7758.200231382909
Russia,RUS,2020-03-31,199.71428999999998,,6933.41840163635,5483.13858277698,8467.86666737035
Russia,RUS,2020-04-01,263.14286,,7607.78280102837,6109.1641013136405,9185.85391275156
Russia,RUS,2020-04-02,302.71429,,8296.01536559786,6753.223063959301,9888.59154756674
Russia,RUS,2020-04-03,386.85714,,8990.11896631857,7421.849144974821,10580.9311827448
Russia,RUS,2020-04-04,444.71429000000006,,9681.33382490536,8086.86546150785,11265.972658063502
Russia,RUS,2020-04-05,495.28570999999994,,10360.3814924337,8775.184145366491,11937.1902317713
Russia,RUS,2020-04-06,550.71429,,11017.8567430726,9440.45977693774,12554.9388138772
Russia,RUS,2020-04-07,643.8571400000001,,11644.771194292,10104.4075545422,13128.520342816799
Russia,RUS,2020-04-08,737.1428599999999,,12233.2251076052,10747.5087883965,13640.2033825314
Russia,RUS,2020-04-09,842.1428599999999,,12777.106298896399,11361.987342961102,14121.8960866386
Russia,RUS,2020-04-10,940.4285699999999,,13272.6706707627,11949.4701214505,14542.906730949298
Russia,RUS,2020-04-11,1109.7142900000001,,13718.8648926609,12491.062041275802,14914.0704131055
Russia,RUS,2020-04-12,1264.7142900000001,,14117.3121676181,12987.7452284724,15260.885385728301
Russia,RUS,2020-04-13,1483.0,,14472.0281758728,13446.0316946101,15525.5062254456
Russia,RUS,2020-04-14,1712.1428600000002,,14788.984509182299,13807.9426980266,15803.152289939399
Russia,RUS,2020-04-15,1943.57143,,15075.6647718033,14127.2358568961,16063.179252218999
Russia,RUS,2020-04-16,2259.71429,,15340.6294458033,14419.6955043124,16326.0609664891
Russia,RUS,2020-04-17,2543.85714,,15593.1853184431,14702.1081081093,16592.100724738502
Russia,RUS,2020-04-18,2870.14286,,15843.1458590843,14949.8178777873,16866.292047913797
Russia,RUS,2020-04-19,3315.57143,,16100.5251432966,15147.7326113386,17152.5515578372
