Entity,Code,Date,"Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned)","Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned) Annotations","Daily new estimated infections of COVID-19 (LSHTM, median)","Daily new estimated infections of COVID-19 (LSHTM, lower)","Daily new estimated infections of COVID-19 (LSHTM, upper)"
Africa,,2020-06-06,6008.57143,,,,
Africa,,2020-06-07,6000.71429,,,,
Africa,,2020-06-08,6086,,,,
Africa,,2020-06-09,6297.85714,,,,
Africa,,2020-06-10,6527.42857,,,,
Africa,,2020-06-11,6778.28571,,,,
Africa,,2020-06-12,6721,,,,
Africa,,2020-06-13,6897.28571,,,,
Africa,,2020-06-14,7170.85714,,,,
Africa,,2020-06-15,7646.71429,,,,
Africa,,2020-06-16,7815.28571,,,,
Africa,,2020-06-17,7942.14286,,,,
Africa,,2020-06-18,8231.28571,,,,
Africa,,2020-06-19,8393,,,,
Africa,,2020-06-20,8594,,,,
Africa,,2020-06-21,8961.42857,,,,
Africa,,2020-06-22,8991.71429,,,,
Africa,,2020-06-23,9140.57143,,,,
Africa,,2020-06-24,9379.28571,,,,
Africa,,2020-06-25,9696.28571,,,,
Africa,,2020-06-26,10308.28571,,,,
Africa,,2020-06-27,10490,,,,
Africa,,2020-06-28,10699.28571,,,,
Africa,,2020-06-29,10951.85714,,,,
Africa,,2020-06-30,11169,,,,
Africa,,2020-07-01,11526.28571,,,,
Africa,,2020-07-02,11885.42857,,,,
Africa,,2020-07-03,12131.57143,,,,
Africa,,2020-07-04,12633.42857,,,,
Africa,,2020-07-05,13139,,,,
Africa,,2020-07-06,13620.14286,,,,
Africa,,2020-07-07,14189.42857,,,,
Africa,,2020-07-08,14846.71429,,,,
Africa,,2020-07-09,15033.14286,,,,
Africa,,2020-07-10,15658.85714,,,,
Africa,,2020-07-11,16050.57143,,,,
Africa,,2020-07-12,16448.42857,,,,
Africa,,2020-07-13,16784.28571,,,,
Africa,,2020-07-14,17005.14286,,,,
Africa,,2020-07-15,16817.57143,,,,
Africa,,2020-07-16,17336.28571,,,,
Africa,,2020-07-17,17480.14286,,,,
Africa,,2020-07-18,17728.57143,,,,
Africa,,2020-07-19,17793.57143,,,,
Africa,,2020-07-20,18045.42857,,,,
Africa,,2020-07-21,17938.57143,,,,
Africa,,2020-07-22,17663.85714,,,,
Africa,,2020-07-23,17863.85714,,,,
Africa,,2020-07-24,17881.71429,,,,
Africa,,2020-07-25,18075.57143,,,,
Africa,,2020-07-26,17965.57143,,,,
Africa,,2020-07-27,17971.28571,,,,
Africa,,2020-07-28,17639,,,,
Africa,,2020-07-29,17659.71429,,,,
Africa,,2020-07-30,17452.71429,,,,
Africa,,2020-07-31,17127.14286,,,,
Africa,,2020-08-01,16632.28571,,,,
Africa,,2020-08-02,16708.71429,,,,
Africa,,2020-08-03,15736,,,,
Africa,,2020-08-04,15478.14286,,,,
Africa,,2020-08-05,14964.71429,,,,
Africa,,2020-08-06,14612.71429,,,,
Africa,,2020-08-07,14192.57143,,,,
Africa,,2020-08-08,13640,,,,
Africa,,2020-08-09,12918.85714,,,,
Africa,,2020-08-10,12998.71429,,,,
Africa,,2020-08-11,12636.14286,,,,
Africa,,2020-08-12,12400,,,,
Africa,,2020-08-13,11524,,,,
Africa,,2020-08-14,10938.57143,,,,
Africa,,2020-08-15,10848.71429,,,,
Africa,,2020-08-16,10530.57143,,,,
Africa,,2020-08-17,10108.28571,,,,
Africa,,2020-08-18,10135.28571,,,,
Africa,,2020-08-19,10128.57143,,,,
Africa,,2020-08-20,10398.71429,,,,
Africa,,2020-08-21,10422.85714,,,,
Africa,,2020-08-22,10056.14286,,,,
Africa,,2020-08-23,9823.14286,,,,
Africa,,2020-08-24,9801.14286,,,,
Africa,,2020-08-25,9622.28571,,,,
Africa,,2020-08-26,9626.42857,,,,
Africa,,2020-08-27,9262.14286,,,,
Africa,,2020-08-28,8942.71429,,,,
Africa,,2020-08-29,8634.14286,,,,
Africa,,2020-08-30,8437.42857,,,,
Africa,,2020-08-31,8285.42857,,,,
Africa,,2020-09-01,8159.14286,,,,
Africa,,2020-09-02,8108,,,,
Africa,,2020-09-03,8019,,,,
Africa,,2020-09-04,7905.14286,,,,
Africa,,2020-09-05,7961.85714,,,,
Africa,,2020-09-06,7758.28571,,,,
Africa,,2020-09-07,7708.28571,,,,
Africa,,2020-09-08,7756.28571,,,,
Africa,,2020-09-09,7718.28571,,,,
Africa,,2020-09-10,7756.71429,,,,
Africa,,2020-09-11,7792.85714,,,,
Africa,,2020-09-12,7842.71429,,,,
Africa,,2020-09-13,7891.42857,,,,
Africa,,2020-09-14,7697.71429,,,,
Africa,,2020-09-15,7572.28571,,,,
Africa,,2020-09-16,7467.28571,,,,
Africa,,2020-09-17,7320.71429,,,,
Africa,,2020-09-18,7432.42857,,,,
Africa,,2020-09-19,7347.85714,,,,
Africa,,2020-09-20,7608,,,,
Africa,,2020-09-21,7773.28571,,,,
Africa,,2020-09-22,7747.14286,,,,
Africa,,2020-09-23,7784.42857,,,,
Africa,,2020-09-24,7933.85714,,,,
Africa,,2020-09-25,7865.85714,,,,
Africa,,2020-09-26,7841.57143,,,,
Africa,,2020-09-27,7549.28571,,,,
Africa,,2020-09-28,7513.71429,,,,
Africa,,2020-09-29,7469.71429,,,,
Africa,,2020-09-30,7563.71429,,,,
Africa,,2020-10-01,7542.85714,,,,
Africa,,2020-10-02,7374.71429,,,,
Africa,,2020-10-03,7504.14286,,,,
Africa,,2020-10-04,7738.71429,,,,
Africa,,2020-10-05,7981.42857,,,,
Africa,,2020-10-06,7800,,,,
Africa,,2020-10-07,7698.85714,,,,
Africa,,2020-10-08,8000.85714,,,,
Africa,,2020-10-09,8380.85714,,,,
Africa,,2020-10-10,8719.14286,,,,
Africa,,2020-10-11,9129.85714,,,,
Africa,,2020-10-12,8914.85714,,,,
Africa,,2020-10-13,9165.57143,,,,
Africa,,2020-10-14,9505.28571,,,,
Africa,,2020-10-15,9630.85714,,,,
Africa,,2020-10-16,9478.71429,,,,
Africa,,2020-10-17,9245.28571,,,,
Africa,,2020-10-18,9576.14286,,,,
Africa,,2020-10-19,9650.28571,,,,
Africa,,2020-10-20,10119.57143,,,,
Africa,,2020-10-21,10207.71429,,,,
Africa,,2020-10-22,10086.42857,,,,
Africa,,2020-10-23,10410.42857,,,,
Africa,,2020-10-24,10528,,,,
Africa,,2020-10-25,10200.71429,,,,
Africa,,2020-10-26,10291.57143,,,,
Africa,,2020-10-27,10461.57143,,,,
Africa,,2020-10-28,10311.14286,,,,
Africa,,2020-10-29,10513.28571,,,,
Africa,,2020-10-30,11055.71429,,,,
Africa,,2020-10-31,11212.42857,,,,
Africa,,2020-11-01,11029,,,,
Africa,,2020-11-02,11120.71429,,,,
Africa,,2020-11-03,10554.71429,,,,
Africa,,2020-11-04,10894.28571,,,,
Africa,,2020-11-05,11212.85714,,,,
Africa,,2020-11-06,11283.85714,,,,
Africa,,2020-11-07,11348.57143,,,,
Africa,,2020-11-08,11976,,,,
Africa,,2020-11-09,12401.57143,,,,
Africa,,2020-11-10,12649.42857,,,,
Africa,,2020-11-11,12944,,,,
Albania,ALB,2020-03-11,3.33333,,,,
Albania,ALB,2020-03-12,2.75,,,,
Albania,ALB,2020-03-13,4.6,,,,
Albania,ALB,2020-03-14,5.5,,,,
Albania,ALB,2020-03-15,5.42857,,,,
Albania,ALB,2020-03-16,5.71429,,55.8876845610186,13.614040685956,280.442058156606
Albania,ALB,2020-03-17,6.42857,,60.9144638096291,15.2551967752596,281.03842325094
Albania,ALB,2020-03-18,6.42857,,58.8596321792708,15.1606529164796,251.152573338228
Albania,ALB,2020-03-19,6.85714,,60.5142606892513,16.0529511161277,240.656000024883
Albania,ALB,2020-03-20,6.71429,,56.9869645201748,15.5970024335844,213.158106777826
Albania,ALB,2020-03-21,5.28571,,43.0619673669743,12.1702816297902,152.591442847017
Albania,ALB,2020-03-22,5.42857,,42.3694697610461,12.3462679927891,143.816403065418
Albania,ALB,2020-03-23,6.71429,,50.1161051902059,15.0710816925543,162.442557868095
Albania,ALB,2020-03-24,7,,49.9073588583816,15.4837320050867,153.424490710256
Albania,ALB,2020-03-25,9.71429,,66.0788058858927,21.1434279832969,194.673738569912
Albania,ALB,2020-03-26,12.42857,,80.6027832650731,26.5331149598722,232.789260602662
Albania,ALB,2020-03-27,14.85714,,91.8071349273733,30.8383606072203,260.614437818212
Albania,ALB,2020-03-28,16.57143,,97.552593242849,33.5299387138434,273.117287487914
Albania,ALB,2020-03-29,17.28571,,96.9559099409942,33.8572354827606,268.967075956782
Albania,ALB,2020-03-30,17.57143,,93.9377015869847,33.2707226165371,257.73952140412
Albania,ALB,2020-03-31,17.57143,,89.5987248246832,32.0279679583308,243.862892390585
Albania,ALB,2020-04-01,17.14286,,83.4582412714304,30.1256495681812,225.466653726221
Albania,ALB,2020-04-02,16.14286,,75.1218351432235,27.2354575440081,201.136740195039
Albania,ALB,2020-04-03,14.71429,,65.5436152582348,23.7006258414349,174.574662800271
Albania,ALB,2020-04-04,16.85714,,71.9943008428828,26.0812865568735,191.049542880056
Albania,ALB,2020-04-05,19.42857,,79.6993468437631,28.8520998655551,210.724471582244
Albania,ALB,2020-04-06,21.28571,,84.0244789362407,30.5408438539424,222.068116620165
Albania,ALB,2020-04-07,22,,83.7337453493262,30.4776567115947,221.356681510125
Albania,ALB,2020-04-08,20,,73.5454480845341,26.8741745515542,194.031774657018
Albania,ALB,2020-04-09,20.14286,,71.7116936830829,26.3395234945368,189.392197537586
Albania,ALB,2020-04-10,18.85714,,65.1282038701689,24.030602988328,171.926687480596
Albania,ALB,2020-04-11,16,,53.7188318390753,19.9525362849441,142.086637415835
Albania,ALB,2020-04-12,14.28571,,46.7183380793891,17.4846807863901,123.656133271335
Albania,ALB,2020-04-13,12.14286,,38.7531743326996,14.6421565577998,102.779098011331
Albania,ALB,2020-04-14,12.85714,,40.1170843664343,15.3045265970921,106.470644534475
Albania,ALB,2020-04-15,13.14286,,40.1663770867061,15.469128772782,106.812636468828
Albania,ALB,2020-04-16,13.42857,,40.2646817251161,15.6595037478429,107.215324165426
Albania,ALB,2020-04-17,15.57143,,45.8782157111396,18.0279180943867,122.367484996305
Albania,ALB,2020-04-18,17.57143,,50.9513522726204,20.2266244739248,136.159883999106
Albania,ALB,2020-04-19,16.42857,,46.9529427395022,18.8218444856455,125.568352169633
Albania,ALB,2020-04-20,16.57143,,46.7391358853391,18.9125410396454,124.958249425541
Albania,ALB,2020-04-21,16.71429,,46.5850601021727,19.009442596054,124.556122420998
Albania,ALB,2020-04-22,19.14286,,52.7876971845095,21.7073407966009,141.173937200058
Albania,ALB,2020-04-23,20,,54.6262760993203,22.6333026848688,146.305671680436
Albania,ALB,2020-04-24,20.71429,,56.0982657834591,23.3979119934699,150.223657181626
Albania,ALB,2020-04-25,19.85714,,53.3768389740226,22.4030741487408,142.958259908212
Albania,ALB,2020-04-26,23.42857,,62.5696723860719,26.3976219058309,167.561635279993
Albania,ALB,2020-04-27,23.42857,,62.2202253409437,26.3717880812072,166.46273841812
Albania,ALB,2020-04-28,21.71429,,57.3936789093355,24.4284639071942,153.471077218938
Albania,ALB,2020-04-29,20.14286,,53.0343968295598,22.65650282033,141.751241194573
Albania,ALB,2020-04-30,18.85714,,49.4953571735123,21.1870930891617,132.165324460441
Albania,ALB,2020-05-01,15.71429,,41.1504362293669,17.6407281380747,109.836599035607
Albania,ALB,2020-05-02,14.85714,,38.845647744309,16.6678065012715,103.600226947087
Albania,ALB,2020-05-03,11,,28.7373882610809,12.3348357049212,76.5816185473512
Albania,ALB,2020-05-04,9.85714,,25.7487637165498,11.0496079262658,68.5781303493293
Albania,ALB,2020-05-05,9.57143,,25.0169907113323,10.7271398114446,66.5720362195939
Albania,ALB,2020-05-06,10,,26.1727875842133,11.2116951641423,69.5501290811173
Albania,ALB,2020-05-07,9.42857,,24.7281928488105,10.5812952080496,65.6444554624671
Albania,ALB,2020-05-08,9.85714,,25.921048929103,11.0767078205614,68.7611514643166
Albania,ALB,2020-05-09,9.71429,,25.6325804899626,10.9274455705176,67.8650591451154
Albania,ALB,2020-05-10,9.57143,,25.3597816447792,10.7798656460176,67.0419406662171
Albania,ALB,2020-05-11,10.42857,,27.7674279529472,11.7667639834827,73.2408707184389
Albania,ALB,2020-05-12,9.85714,,26.3911080502002,11.1423999814001,69.4789383987306
Albania,ALB,2020-05-13,8,,21.5547480203346,9.06925799026219,56.6731088892066
Albania,ALB,2020-05-14,6.85714,,18.6060111477333,7.79695521989686,48.7803010423608
Albania,ALB,2020-05-15,8,,21.8780081952396,9.12871424339013,57.2595739067436
Albania,ALB,2020-05-16,9.42857,,26.0088663164415,10.7990825979802,67.9570976783115
Albania,ALB,2020-05-17,11,,30.6289977068079,12.6664646279324,79.7987668880631
Albania,ALB,2020-05-18,11.14286,,31.3458292614069,12.9050588039779,81.4421544747453
Albania,ALB,2020-05-19,10.85714,,30.8805281718286,12.6550782100072,79.9665227984738
Albania,ALB,2020-05-20,10.42857,,30.0178967495561,12.2769332606918,77.5213846710514
Albania,ALB,2020-05-21,12,,34.9825632704838,14.2421137573471,90.0438841022077
Albania,ALB,2020-05-22,10.14286,,29.9738677243747,12.1617502641786,76.8348903718161
Albania,ALB,2020-05-23,9.28571,,27.8410388585977,11.2490436960302,71.004348595251
Albania,ALB,2020-05-24,8,,24.3556977704797,9.79616769290471,61.8717724626573
Albania,ALB,2020-05-25,7.42857,,22.9860709703699,9.2005237826552,58.1337024681362
Albania,ALB,2020-05-26,8,,25.1774616049528,10.0339415819904,63.4423171679043
Albania,ALB,2020-05-27,11.42857,,36.6161308842787,14.5280712353725,91.73818495649
Albania,ALB,2020-05-28,12.28571,,40.1014039102527,15.9661199997504,100.061394546597
Albania,ALB,2020-05-29,15.28571,,50.8692241014302,20.4361321474133,126.18079105751
Albania,ALB,2020-05-30,16.85714,,57.2351276335942,22.980460157137,141.501357675952
Albania,ALB,2020-05-31,19,,65.8634346859299,26.3907410583168,161.749554162502
Albania,ALB,2020-06-01,19.85714,,70.3194304474483,28.1536408631104,171.714315081821
Albania,ALB,2020-06-02,19.85714,,71.875526478797,28.7543304307948,174.585416353262
Albania,ALB,2020-06-03,19.28571,,71.3870543639208,28.6111917620554,172.653386829398
Albania,ALB,2020-06-04,19.14286,,72.4883731236065,29.1264053809146,174.649499147392
Albania,ALB,2020-06-05,17.28571,,66.9838198710813,26.9093916146809,161.280526378307
Albania,ALB,2020-06-06,16.14286,,64.0288696745009,25.7481509157869,153.751659066076
Albania,ALB,2020-06-07,15.71429,,63.8051270184797,25.6678675133451,152.367287770215
Albania,ALB,2020-06-08,15.57143,,64.7268983093026,26.1618843487824,154.135220442535
Albania,ALB,2020-06-09,17.14286,,72.9520847605964,29.5586403751293,173.297798620042
Albania,ALB,2020-06-10,19.28571,,84.0078499529608,34.1202215820046,198.698836011819
Albania,ALB,2020-06-11,22.42857,,99.981677106744,40.6782746075939,235.380357801255
Albania,ALB,2020-06-12,26.85714,,122.481229159606,50.0052492635811,287.325761525793
Albania,ALB,2020-06-13,29.14286,,135.919154783705,55.7111628931218,317.891575773266
Albania,ALB,2020-06-14,33.14286,,158.005129335774,65.1411517094137,368.295245950253
Albania,ALB,2020-06-15,39.28571,,191.344660831365,79.238279518551,443.448945727471
Albania,ALB,2020-06-16,46.71429,,232.306122102019,96.5348161669448,535.745219937347
Albania,ALB,2020-06-17,53.28571,,270.376908084032,112.868305751717,620.004121128692
Albania,ALB,2020-06-18,54.42857,,281.586489148503,118.171830974508,641.921142938431
Albania,ALB,2020-06-19,57.57143,,303.437380261937,127.809132155842,688.15803740661
Albania,ALB,2020-06-20,60.28571,,323.447520647316,136.911201102128,728.320650707111
Albania,ALB,2020-06-21,61,,332.858310833366,142.032307282206,745.22403511842
Albania,ALB,2020-06-22,58,,321.591501035129,137.648502725067,713.576489058025
Albania,ALB,2020-06-23,57.85714,,325.665347788608,139.687743869917,718.718825643954
Albania,ALB,2020-06-24,53.57143,,305.82038683853,131.807898085635,671.676203334687
Albania,ALB,2020-06-25,56,,323.906855845733,139.843148932993,707.452136995154
Albania,ALB,2020-06-26,57.71429,,337.892003860363,146.120061819533,735.91390456163
Albania,ALB,2020-06-27,61.57143,,364.505212588021,157.991429269596,791.879245639773
Albania,ALB,2020-06-28,62.71429,,375.048916030498,162.80153295326,811.546263753459
Albania,ALB,2020-06-29,67.85714,,409.524203837492,178.113190308443,882.981889512977
Albania,ALB,2020-06-30,67.28571,,409.391325969367,178.176134652279,880.729424715767
Albania,ALB,2020-07-01,69.71429,,427.202012104421,186.062567284108,917.710349799783
Albania,ALB,2020-07-02,66.57143,,410.460713053466,178.821796871042,880.121083639238
Albania,ALB,2020-07-03,67.14286,,416.138786460362,181.439490933244,890.29611494845
Albania,ALB,2020-07-04,69,,429.456422632388,187.381875609954,917.33983508573
Albania,ALB,2020-07-05,69.85714,,436.212232145473,190.598814248456,929.192163602938
Albania,ALB,2020-07-06,70.14286,,439.014478006615,191.741083069597,934.037503100158
Albania,ALB,2020-07-07,71.14286,,445.887042216642,195.2127075509,949.442032694229
Albania,ALB,2020-07-08,71.85714,,450.56124282592,197.338331808099,957.850385466439
Albania,ALB,2020-07-09,75.14286,,470.935083922436,206.44118090228,999.73092413666
Albania,ALB,2020-07-10,75.14286,,470.268439656222,206.473061839747,997.296067953357
Albania,ALB,2020-07-11,75.14286,,469.168274201292,206.429781614868,993.514599998445
Albania,ALB,2020-07-12,78.85714,,490.751938914695,216.355440721708,1038.29291337484
Albania,ALB,2020-07-13,80.14286,,496.671027791371,219.524521768732,1050.93205254344
Albania,ALB,2020-07-14,86.71429,,534.656650817493,236.627373124466,1131.03862987114
Albania,ALB,2020-07-15,89.85714,,550.710223528392,244.259396080144,1164.39904403674
Albania,ALB,2020-07-16,92.28571,,561.691998754613,249.490546546198,1187.49980520796
Albania,ALB,2020-07-17,94.71429,,571.975484784811,254.541898767515,1208.82004233737
Albania,ALB,2020-07-18,89.71429,,537.080245846909,239.227601883442,1135.40743011088
Albania,ALB,2020-07-19,91,,539.58240098536,240.663749665058,1141.14834130808
Albania,ALB,2020-07-20,90.85714,,533.141358154662,237.836582819101,1127.67067010119
Albania,ALB,2020-07-21,85.71429,,497.328931455457,222.056773522133,1049.57205385897
Albania,ALB,2020-07-22,89,,510.202196141102,227.95449317985,1075.5789353517
Albania,ALB,2020-07-23,86.57143,,489.949425438209,218.927284338156,1032.06953195137
Albania,ALB,2020-07-24,87.85714,,490.527502630741,219.353725185968,1036.66354387549
Albania,ALB,2020-07-25,94.85714,,522.111748958031,233.758967091514,1112.55379214897
Albania,ALB,2020-07-26,89.85714,,487.271388987505,218.010915540987,1037.0819718291
Albania,ALB,2020-07-27,96.14286,,513.333912247999,229.769153221045,1091.56970944538
Albania,ALB,2020-07-28,101.28571,,532.176285485634,238.037419989982,1129.48993497722
Albania,ALB,2020-07-29,101,,521.957968600455,233.16040315959,1107.28319625335
Albania,ALB,2020-07-30,106.71429,,542.192064675096,241.492585527047,1141.42066547463
Albania,ALB,2020-07-31,104.42857,,521.442998870025,231.506714565824,1092.28664010431
Albania,ALB,2020-08-01,100.85714,,494.7780326974,218.713150783609,1040.14071377701
Albania,ALB,2020-08-02,108.42857,,522.471806240683,229.249172145208,1104.45987900519
Albania,ALB,2020-08-03,108,,511.069085005551,222.787059600542,1087.73806435206
Albania,ALB,2020-08-04,105.71429,,491.229351004928,212.424446470947,1055.44714098389
Albania,ALB,2020-08-05,107.57143,,490.832591742842,210.195149032653,1064.68430484133
Albania,ALB,2020-08-06,112,,501.841423295877,212.872937851215,1100.69507169772
Albania,ALB,2020-08-07,117,,514.87546327349,216.724929599802,1142.43411343348
Albania,ALB,2020-08-08,125,,540.362414112129,224.793545198622,1214.71877257082
Albania,ALB,2020-08-09,125.57143,,533.392423752056,219.555135655073,1216.57144120555
Albania,ALB,2020-08-10,127.42857,,532.063066941749,216.375628945709,1231.89797336174
Albania,ALB,2020-08-11,130.85714,,537.296149963762,216.074637433078,1263.92771799864
Albania,ALB,2020-08-12,132.28571,,,,
Albania,ALB,2020-08-13,132.57143,,,,
Albania,ALB,2020-08-14,136.42857,,,,
Albania,ALB,2020-08-15,138,,,,
Albania,ALB,2020-08-16,140.71429,,,,
Albania,ALB,2020-08-17,138.42857,,,,
Albania,ALB,2020-08-18,137.57143,,,,
Albania,ALB,2020-08-19,139.71429,,,,
Albania,ALB,2020-08-20,142.14286,,,,
Albania,ALB,2020-08-21,142.28571,,,,
Albania,ALB,2020-08-22,143.14286,,,,
Albania,ALB,2020-08-23,145,,,,
Albania,ALB,2020-08-24,149.57143,,,,
Albania,ALB,2020-08-25,158,,,,
Albania,ALB,2020-08-26,157.85714,,,,
Albania,ALB,2020-08-27,159.28571,,,,
Albania,ALB,2020-08-28,159.42857,,,,
Albania,ALB,2020-08-29,153.71429,,,,
Albania,ALB,2020-08-30,143.42857,,,,
Albania,ALB,2020-08-31,136.14286,,,,
Albania,ALB,2020-09-01,129.71429,,,,
Albania,ALB,2020-09-02,121,,,,
Albania,ALB,2020-09-03,114.42857,,,,
Albania,ALB,2020-09-04,108.71429,,,,
Albania,ALB,2020-09-05,110.28571,,,,
Albania,ALB,2020-09-06,117.57143,,,,
Albania,ALB,2020-09-07,125,,,,
Albania,ALB,2020-09-08,127.57143,,,,
Albania,ALB,2020-09-09,135.28571,,,,
Albania,ALB,2020-09-10,139.42857,,,,
Albania,ALB,2020-09-11,145.14286,,,,
Albania,ALB,2020-09-12,150.57143,,,,
Albania,ALB,2020-09-13,154.71429,,,,
Albania,ALB,2020-09-14,156.85714,,,,
Albania,ALB,2020-09-15,159.14286,,,,
Albania,ALB,2020-09-16,159.85714,,,,
Albania,ALB,2020-09-17,158.85714,,,,
Albania,ALB,2020-09-18,155.42857,,,,
Albania,ALB,2020-09-19,150.28571,,,,
Albania,ALB,2020-09-20,148.71429,,,,
Albania,ALB,2020-09-21,147.42857,,,,
Albania,ALB,2020-09-22,145,,,,
Albania,ALB,2020-09-23,142,,,,
Albania,ALB,2020-09-24,138.71429,,,,
Albania,ALB,2020-09-25,139,,,,
Albania,ALB,2020-09-26,138.85714,,,,
Albania,ALB,2020-09-27,132.42857,,,,
Albania,ALB,2020-09-28,124.85714,,,,
Albania,ALB,2020-09-29,122.28571,,,,
Albania,ALB,2020-09-30,121.71429,,,,
Albania,ALB,2020-10-01,123.14286,,,,
Albania,ALB,2020-10-02,126.42857,,,,
Albania,ALB,2020-10-03,131.42857,,,,
Albania,ALB,2020-10-04,137.71429,,,,
Albania,ALB,2020-10-05,143.85714,,,,
Albania,ALB,2020-10-06,145.57143,,,,
Albania,ALB,2020-10-07,150,,,,
Albania,ALB,2020-10-08,154.42857,,,,
Albania,ALB,2020-10-09,156.14286,,,,
Albania,ALB,2020-10-10,157.28571,,,,
Albania,ALB,2020-10-11,159.14286,,,,
Albania,ALB,2020-10-12,161.85714,,,,
Albania,ALB,2020-10-13,165.71429,,,,
Albania,ALB,2020-10-14,169.14286,,,,
Albania,ALB,2020-10-15,175,,,,
Albania,ALB,2020-10-16,187.57143,,,,
Albania,ALB,2020-10-17,205,,,,
Albania,ALB,2020-10-18,220.42857,,,,
Albania,ALB,2020-10-19,236.57143,,,,
Albania,ALB,2020-10-20,254.28571,,,,
Albania,ALB,2020-10-21,271.28571,,,,
Albania,ALB,2020-10-22,284.71429,,,,
Albania,ALB,2020-10-23,291.14286,,,,
Albania,ALB,2020-10-24,293.57143,,,,
Albania,ALB,2020-10-25,297.71429,,,,
Albania,ALB,2020-10-26,300.28571,,,,
Albania,ALB,2020-10-27,299.28571,,,,
Albania,ALB,2020-10-28,296.85714,,,,
Albania,ALB,2020-10-29,298.85714,,,,
Albania,ALB,2020-10-30,295,,,,
Albania,ALB,2020-10-31,296.85714,,,,
Albania,ALB,2020-11-01,288.14286,,,,
Albania,ALB,2020-11-02,292.14286,,,,
Albania,ALB,2020-11-03,296.85714,,,,
Albania,ALB,2020-11-04,310.71429,,,,
Albania,ALB,2020-11-05,322.85714,,,,
Albania,ALB,2020-11-06,343.71429,,,,
Albania,ALB,2020-11-07,368,,,,
Albania,ALB,2020-11-08,404.28571,,,,
Albania,ALB,2020-11-09,429.14286,,,,
Albania,ALB,2020-11-10,458.28571,,,,
Albania,ALB,2020-11-11,484.28571,,,,
Algeria,DZA,2020-01-02,0,,,,
Algeria,DZA,2020-01-03,0,,,,
Algeria,DZA,2020-01-04,0,,,,
Algeria,DZA,2020-01-05,0,,,,
Algeria,DZA,2020-01-06,0,,,,
Algeria,DZA,2020-01-07,0,,,,
Algeria,DZA,2020-01-08,0,,,,
Algeria,DZA,2020-01-09,0,,,,
Algeria,DZA,2020-01-10,0,,,,
Algeria,DZA,2020-01-11,0,,,,
Algeria,DZA,2020-01-12,0,,,,
Algeria,DZA,2020-01-13,0,,,,
Algeria,DZA,2020-01-14,0,,,,
Algeria,DZA,2020-01-15,0,,,,
Algeria,DZA,2020-01-16,0,,,,
Algeria,DZA,2020-01-17,0,,,,
Algeria,DZA,2020-01-18,0,,,,
