Entity,Code,Date,"Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned)","Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned) Annotations","Daily new estimated infections of COVID-19 (ICL, mean)","Daily new estimated infections of COVID-19 (IHME, mean)","Daily new estimated infections of COVID-19 (YYG, mean)","Daily new estimated infections of COVID-19 (LSHTM, median)"
Togo,TGO,2020-03-08,,,20.47,198.342596027837,,
Togo,TGO,2020-03-09,,,23.14,211.261555565035,,
Togo,TGO,2020-03-10,,,28.22,223.4383397329,,
Togo,TGO,2020-03-11,,,32.17,234.683544715436,,
Togo,TGO,2020-03-12,,,38.31,244.847991741749,,
Togo,TGO,2020-03-13,,,43.28,253.838719542635,,
Togo,TGO,2020-03-14,,,51.04,261.629146306369,,
Togo,TGO,2020-03-15,,,59.94,268.259108615631,,
Togo,TGO,2020-03-16,,,68.98,273.82936739255,,
Togo,TGO,2020-03-17,0,,77.84,278.491190280173,,
Togo,TGO,2020-03-18,0,,89.36,282.433040055018,,
Togo,TGO,2020-03-19,0,,99.81,285.869207032219,,
Togo,TGO,2020-03-20,0,,116.6,289.028693027741,,
Togo,TGO,2020-03-21,1.14286,,134.17,292.144035260537,,
Togo,TGO,2020-03-22,2,,153.64,295.43884410608,,
Togo,TGO,2020-03-23,2,,171.23,299.114388422652,,
Togo,TGO,2020-03-24,2.42857,,173.08,303.334615010474,,
Togo,TGO,2020-03-25,2.42857,,179.32,308.216396159691,,
Togo,TGO,2020-03-26,3.14286,,183.42,313.828828938636,,
Togo,TGO,2020-03-27,3.28571,,181.75,320.196454872111,,
Togo,TGO,2020-03-28,2.28571,,184.49,327.303118935318,,
Togo,TGO,2020-03-29,1.85714,,188.29,335.098067138453,,
Togo,TGO,2020-03-30,2.14286,,186.8,343.502516896967,,
Togo,TGO,2020-03-31,2.28571,,182.91,352.41343752897,,
Togo,TGO,2020-04-01,2.28571,,181.34,361.704387466218,,
Togo,TGO,2020-04-02,1.85714,,182.75,371.226057221508,,
Togo,TGO,2020-04-03,2.14286,,176.42,380.80839456243,,
Togo,TGO,2020-04-04,2.14286,,173,390.268846574367,,
Togo,TGO,2020-04-05,1.85714,,161.69,399.42102355171,,
Togo,TGO,2020-04-06,2,,152.75,408.082944548867,,
Togo,TGO,2020-04-07,3.42857,,142.97,416.083929238593,,
Togo,TGO,2020-04-08,4.42857,,135.6,423.269188233101,,
Togo,TGO,2020-04-09,4.85714,,135.83,429.502511420829,,
Togo,TGO,2020-04-10,4.85714,,129.2,434.666827208834,,
Togo,TGO,2020-04-11,5.14286,,128.46,438.664063625078,,
Togo,TGO,2020-04-12,5,,123.59,441.415890415049,,
Togo,TGO,2020-04-13,4.57143,,120.38,442.86359774513,,
Togo,TGO,2020-04-14,2.71429,,116.72,442.967283237771,,
Togo,TGO,2020-04-15,1.71429,,111.16,441.702137145803,,
Togo,TGO,2020-04-16,1.57143,,107.76,439.051849700494,,
Togo,TGO,2020-04-17,1.14286,,104.63,435.004607935279,,
Togo,TGO,2020-04-18,1,,101.57,429.549167705248,,
Togo,TGO,2020-04-19,1.14286,,100.59,422.671772048257,,
Togo,TGO,2020-04-20,1.14286,,96.72,414.356477000118,,
Togo,TGO,2020-04-21,1,,92.59,404.590717301692,,
Togo,TGO,2020-04-22,1.28571,,91.67,393.3714281346,,
Togo,TGO,2020-04-23,1,,90.7,380.709281037506,,
Togo,TGO,2020-04-24,1,,88.59,366.634748683902,,
Togo,TGO,2020-04-25,1,,85.88,351.20239245077,,
Togo,TGO,2020-04-26,1.71429,,82.96,334.494139785167,,4.38325625679106
Togo,TGO,2020-04-27,2,,81.98,316.624662748181,,5.10556296833246
Togo,TGO,2020-04-28,2.14286,,78.15,297.746373661823,,5.46066437863104
Togo,TGO,2020-04-29,1.85714,,75.43,278.053194522477,,4.72318009361928
Togo,TGO,2020-04-30,3,,72.98,257.779049800678,,7.61619023516437
Togo,TGO,2020-05-01,4,,71.24,237.191572545502,,10.136048013511
Togo,TGO,2020-05-02,4.71429,,69.16,216.57954397024,,11.9232222786758
Togo,TGO,2020-05-03,3.85714,,67.13,196.236894270712,,9.73775173843825
Togo,TGO,2020-05-04,3.71429,,65.35,176.444736480071,,9.35990960191114
Togo,TGO,2020-05-05,3.85714,,62.53,157.457421139536,,9.70333047313724
Togo,TGO,2020-05-06,4.14286,,60.57,139.494582530745,,10.4052432939642
Togo,TGO,2020-05-07,2.71429,,60.73,122.736809524353,,6.80520361416314
Togo,TGO,2020-05-08,2.71429,,59.64,107.323058547996,,6.79462588785378
Togo,TGO,2020-05-09,3.14286,,59.03,93.3512591910632,,7.85700659901914
Togo,TGO,2020-05-10,4.28571,,57.62,80.8769636301863,,10.6993228690764
Togo,TGO,2020-05-11,7.14286,,55.5,69.9115103516095,,17.8078675923178
Togo,TGO,2020-05-12,7.85714,,55.72,60.4234318732942,,19.5637457410456
Togo,TGO,2020-05-13,10.14286,,53.49,52.3430909368554,,25.2268709922583
Togo,TGO,2020-05-14,13,,52.61,45.570556060179,,32.2983543171302
Togo,TGO,2020-05-15,14.71429,,52.79,39.9876603573133,,36.521336488058
Togo,TGO,2020-05-16,16.85714,,52.58,35.4701433409906,,41.8036217112607
Togo,TGO,2020-05-17,20.71429,,51.88,31.8990824305052,,51.3279329230802
Togo,TGO,2020-05-18,18.14286,,51.43,29.1694431145686,,44.9254833461492
Togo,TGO,2020-05-19,21.28571,,51.96,27.1949844015134,,52.6754382049896
Togo,TGO,2020-05-20,19.85714,,49.83,25.9106914657143,,49.1126726792434
Togo,TGO,2020-05-21,17.28571,,49.82,25.2729952802762,,42.7340968976082
Togo,TGO,2020-05-22,16.57143,,48.99,25.2571232368581,,40.9507719793748
Togo,TGO,2020-05-23,14.28571,,48.07,25.8550000618678,,35.2931005109585
Togo,TGO,2020-05-24,10.71429,,45.76,27.074683733421,,26.4623459624803
Togo,TGO,2020-05-25,11.42857,,46.83,28.9396978140563,,28.2236781396599
Togo,TGO,2020-05-26,8,,46,31.4875448656789,,19.7539817223733
Togo,TGO,2020-05-27,7.57143,,44.63,34.7673645180676,,18.6942175404272
Togo,TGO,2020-05-28,7.85714,,44.17,38.8348187542851,,19.4012540865595
Togo,TGO,2020-05-29,9.71429,,45.32,43.7427458386619,,23.9893951380993
Togo,TGO,2020-05-30,9.28571,,44.08,49.5278744687605,,22.9364765657226
Togo,TGO,2020-05-31,8.57143,,44.44,56.1956646999432,,21.175543501559
Togo,TGO,2020-06-01,8.71429,,44.39,63.7073318987529,,21.5354255551167
Togo,TGO,2020-06-02,8.14286,,43.8,71.9731066143636,,20.13170464987
Togo,TGO,2020-06-03,7.71429,,45.04,80.8552717378105,,19.0793240723262
Togo,TGO,2020-06-04,8.14286,,44.4,90.1773497191338,,20.1503102799821
Togo,TGO,2020-06-05,6.14286,,42.43,99.7313457942102,,15.209616000331
Togo,TGO,2020-06-06,8.14286,,44.65,109.283463162817,,20.1738554510247
Togo,TGO,2020-06-07,7.71429,,42.97,118.577172419023,,19.1239249885186
Togo,TGO,2020-06-08,7.57143,,45.83,127.335784935659,,18.7832047069231
Togo,TGO,2020-06-09,7.71429,,44.79,135.268052684615,,19.1531936355172
Togo,TGO,2020-06-10,8,,45.68,142.07976406362,,19.8802887671861
Togo,TGO,2020-06-11,10,,46.15,147.491813723461,,24.8730924119503
Togo,TGO,2020-06-12,8.42857,,48.44,151.266905829059,,20.9859566033206
Togo,TGO,2020-06-13,5.71429,,49.91,153.244959525932,,14.2410373265474
Togo,TGO,2020-06-14,6.14286,,50.38,153.379636054354,,15.3269660777541
Togo,TGO,2020-06-15,5.14286,,51.97,151.761993459477,,12.8467125987893
Togo,TGO,2020-06-16,5,,53.97,148.620462614252,,12.5046264154557
Togo,TGO,2020-06-17,5.14286,,54.33,144.295970068626,,12.8785766499129
Togo,TGO,2020-06-18,3.14286,,55.84,139.196536101623,,7.88082633723029
Togo,TGO,2020-06-19,3.28571,,56.79,133.747090847294,,8.25080721437845
Togo,TGO,2020-06-20,4.28571,,57.38,128.349768915259,,10.7772538027157
Togo,TGO,2020-06-21,4.42857,,60.23,123.364344081018,,11.153580987973
Togo,TGO,2020-06-22,5.42857,,60.1,119.104780569799,,13.6932598376951
Togo,TGO,2020-06-23,5.28571,,61.21,115.848167896478,,13.3542074289643
Togo,TGO,2020-06-24,5.57143,,62.95,113.851207431113,,14.0978684319695
Togo,TGO,2020-06-25,5.57143,,64.22,113.36935182231,,14.1223774007205
Togo,TGO,2020-06-26,5.85714,,64.85,114.675591317676,,14.8740325810375
Togo,TGO,2020-06-27,5.14286,,67.22,118.078679401982,,13.084967351788
Togo,TGO,2020-06-28,7.71429,,70.71,123.942399369733,,19.6635174076888
Togo,TGO,2020-06-29,10.42857,,74.04,132.703367481981,,26.6361467622523
Togo,TGO,2020-06-30,10.57143,,73.88,144.882735876971,,27.0528066919085
Togo,TGO,2020-07-01,10.57143,,77.13,161.093291970801,,27.10807454722
Togo,TGO,2020-07-02,11.14286,,80.63,182.030977826403,,28.6344024331626
Togo,TGO,2020-07-03,11.28571,,81.33,208.452625137562,,29.0632705930793
Togo,TGO,2020-07-04,11.42857,,84.61,241.131369732401,,29.4946931835897
Togo,TGO,2020-07-05,8.71429,,87.24,280.777785754767,,22.5369195165069
Togo,TGO,2020-07-06,5.42857,,90.82,327.914730681301,,14.0716587658143
Togo,TGO,2020-07-07,5.28571,,93.82,382.7130786401,,13.7310801357401
Togo,TGO,2020-07-08,5.57143,,98.62,444.792867254483,,14.503155686667
Togo,TGO,2020-07-09,4.85714,,101.3,513.013593389027,,12.6719855393115
Togo,TGO,2020-07-10,5.28571,,105.06,585.314277519614,,13.821072396232
Togo,TGO,2020-07-11,5.57143,,109.11,658.67201999705,,14.5972759952237
Togo,TGO,2020-07-12,6,,113.34,729.250569171682,,15.7541636984848
Togo,TGO,2020-07-13,5.71429,,118.6,792.776998978627,,15.0337278462241
Togo,TGO,2020-07-14,5.85714,,120.15,845.101625055914,,15.440338993297
Togo,TGO,2020-07-15,6,,126.36,882.787970957972,,15.8473698326374
Togo,TGO,2020-07-16,6.42857,,129.97,903.574155760165,,17.0113868154043
Togo,TGO,2020-07-17,6.42857,,133.58,906.642661810476,,17.040939155859
Togo,TGO,2020-07-18,5.57143,,138.35,892.636764299115,,14.7910578623836
Togo,TGO,2020-07-19,6.85714,,143.93,863.446732762102,,18.2339252022037
Togo,TGO,2020-07-20,7.71429,,147.32,821.859312678117,,20.5435804834091
Togo,TGO,2020-07-21,8.85714,,151.97,771.167766292144,,23.6217860810256
Togo,TGO,2020-07-22,8.42857,,161.33,714.79357974237,,22.5119266605458
Togo,TGO,2020-07-23,9.42857,,161.45,655.974708656853,,25.216395928771
Togo,TGO,2020-07-24,11.28571,,162.24,597.542478076108,,30.219715537217
Togo,TGO,2020-07-25,12.85714,,167.45,541.774439268323,,34.4635464137722
Togo,TGO,2020-07-26,12.42857,,166.7,490.336813488108,,33.3469793091429
Togo,TGO,2020-07-27,13.42857,,172.79,444.302079223661,,36.0573148688776
Togo,TGO,2020-07-28,13,,176.14,404.231592284842,,34.9264032850493
Togo,TGO,2020-07-29,15.14286,,179.01,370.294893723676,,40.7020688311489
Togo,TGO,2020-07-30,12.85714,,182.01,342.391356231791,,34.5678573788819
Togo,TGO,2020-07-31,14.14286,,189.9,320.271030621761,,38.0310539807487
Togo,TGO,2020-08-01,14.57143,,192.05,303.635711511979,,39.1824724132466
Togo,TGO,2020-08-02,15,,192.46,292.213681156944,,40.3325757176463
Togo,TGO,2020-08-03,13.28571,,193.64,285.814720587046,,35.7192057329965
Togo,TGO,2020-08-04,14.57143,,196.56,284.358224119994,,39.1691337382856
Togo,TGO,2020-08-05,13.14286,,200.2,287.881481530764,,35.32729012089
Togo,TGO,2020-08-06,15,,204.85,296.545474739793,,40.3160178913318
Togo,TGO,2020-08-07,12.14286,,205.56,310.632250519725,,32.6350589301201
Togo,TGO,2020-08-08,12.42857,,209.39,330.529757143349,,33.4014504999201
Togo,TGO,2020-08-09,12.57143,,211.58,356.705668842271,,33.7807815101018
Togo,TGO,2020-08-10,14.14286,,214.71,389.669405819533,,38.0026985935414
Togo,TGO,2020-08-11,13,,220.96,429.922816286199,,34.9295989525004
Togo,TGO,2020-08-12,11.71429,,225.1,477.893155934347,,
Togo,TGO,2020-08-13,13,,225.87,533.843729023032,,
Togo,TGO,2020-08-14,13.14286,,232.7,597.771307143221,,
Togo,TGO,2020-08-15,13.71429,,235.16,669.286957701205,,
Togo,TGO,2020-08-16,12,,238.85,747.491389644698,,
Togo,TGO,2020-08-17,12.42857,,239.71,830.869175136745,,
Togo,TGO,2020-08-18,12.42857,,245.45,917.251644470787,,
Togo,TGO,2020-08-19,14.71429,,251.92,1003.85934784629,,
Togo,TGO,2020-08-20,14,,253.66,1087.44484629446,,
Togo,TGO,2020-08-21,15.42857,,255.95,1164.53149828715,,
Togo,TGO,2020-08-22,16.42857,,258.58,1231.73328005421,,
Togo,TGO,2020-08-23,20.71429,,259.19,1286.13131523197,,
Togo,TGO,2020-08-24,18.57143,,261,1325.57919846501,,
Togo,TGO,2020-08-25,20.14286,,263.7,1348.88457857987,,
Togo,TGO,2020-08-26,19.42857,,265.66,1355.85578168466,,
Togo,TGO,2020-08-27,19.42857,,271.94,1347.22808758135,,
Togo,TGO,2020-08-28,16.28571,,273.72,1324.47658623841,,
Togo,TGO,2020-08-29,18,,275.45,1289.58384341866,,
Togo,TGO,2020-08-30,16.42857,,276.66,1244.82881219438,,
Togo,TGO,2020-08-31,17,,281.68,1192.59689524005,,
Togo,TGO,2020-09-01,15,,284.12,1135.21298433562,,
Togo,TGO,2020-09-02,15.28571,,288.86,1074.81156298412,,
Togo,TGO,2020-09-03,15.42857,,285.16,1013.25693902204,,
Togo,TGO,2020-09-04,16.71429,,282.51,952.099747105038,,
Togo,TGO,2020-09-05,13.14286,,280.56,892.562273185225,,
Togo,TGO,2020-09-06,12.42857,,278.75,835.55055587265,,
Togo,TGO,2020-09-07,13.14286,,276.83,781.693062069117,,
Togo,TGO,2020-09-08,13.28571,,277.65,731.385586903835,,
Togo,TGO,2020-09-09,13.85714,,273.51,684.837170292187,,
Togo,TGO,2020-09-10,13.42857,,271.09,642.118936768114,,
Togo,TGO,2020-09-11,13.42857,,272.56,603.207587450039,,
Togo,TGO,2020-09-12,13,,268.67,568.016242432983,,
Togo,TGO,2020-09-13,11.14286,,270,536.419603152989,,
Togo,TGO,2020-09-14,12,,265.27,508.271592291335,,
Togo,TGO,2020-09-15,12.14286,,264.13,483.413991810904,,
Togo,TGO,2020-09-16,11.71429,,262.14,461.679773467047,,
Togo,TGO,2020-09-17,11.42857,,257.35,442.895016907199,,
Togo,TGO,2020-09-18,11.57143,,254.5,426.878443965292,,
Togo,TGO,2020-09-19,13.14286,,250.24,413.439944049712,,
Togo,TGO,2020-09-20,14.85714,,248.75,402.380950537524,,
Togo,TGO,2020-09-21,13.42857,,245.34,393.494190945056,,
Togo,TGO,2020-09-22,13,,245.78,386.566942969685,,
Togo,TGO,2020-09-23,12.57143,,236.79,381.384116676815,,
Togo,TGO,2020-09-24,13.28571,,235.37,377.731436410316,,
Togo,TGO,2020-09-25,12.71429,,235.59,375.397755416618,,
Togo,TGO,2020-09-26,11.71429,,230.23,374.177223831632,,
Togo,TGO,2020-09-27,11,,225.58,373.868862054066,,
Togo,TGO,2020-09-28,11,,223.17,374.25261159947,,
Togo,TGO,2020-09-29,11.42857,,220.72,375.065294342793,,
Togo,TGO,2020-09-30,10.85714,,220.19,376.040760624628,,
Togo,TGO,2020-10-01,11.85714,,215.91,376.979130849411,,
Togo,TGO,2020-10-02,14.57143,,217.7,377.767691020888,,
Togo,TGO,2020-10-03,13.71429,,219.27,378.327929568553,,
Togo,TGO,2020-10-04,14.85714,,217.18,378.634269818009,,
Togo,TGO,2020-10-05,15.85714,,218.69,378.760554523581,,
Togo,TGO,2020-10-06,16.42857,,216.48,378.800716034638,,
Togo,TGO,2020-10-07,17.42857,,214.34,380.212005004738,,
Togo,TGO,2020-10-08,16.28571,,212.76,382.587068264302,,
Togo,TGO,2020-10-09,14,,212.29,386.750653068886,,
Togo,TGO,2020-10-10,14.71429,,211.44,392.403445158557,,
Togo,TGO,2020-10-11,13.57143,,211.02,399.884411433489,,
Togo,TGO,2020-10-12,12.28571,,210.36,409.306984070991,,
Togo,TGO,2020-10-13,12.14286,,208.04,419.937397743069,,
Togo,TGO,2020-10-14,13,,205.92,432.655937044432,,
Togo,TGO,2020-10-15,12.14286,,206.14,444.922602599232,,
Togo,TGO,2020-10-16,12.71429,,210.16,457.179692738244,,
Togo,TGO,2020-10-17,15.14286,,213.1,468.857724126067,,
Togo,TGO,2020-10-18,16.28571,,213.76,479.767220595623,,
Togo,TGO,2020-10-19,16.71429,,217.21,489.680102351184,,
Togo,TGO,2020-10-20,17.42857,,218.14,499.842050534476,,
Togo,TGO,2020-10-21,18.85714,,217.73,510.747641780845,,
Togo,TGO,2020-10-22,19.57143,,221.26,522.475084932137,,
Togo,TGO,2020-10-23,20.42857,,223.69,534.793522757341,,
Togo,TGO,2020-10-24,19.28571,,221.92,547.75196848557,,
Togo,TGO,2020-10-25,19.71429,,223.64,561.15759859968,,
Togo,TGO,2020-10-26,20.42857,,224.5,575.051002939405,,
Togo,TGO,2020-10-27,19,,223.26,,,
Togo,TGO,2020-10-28,17.85714,,229.46,,,
Togo,TGO,2020-10-29,16.85714,,233.35,,,
Togo,TGO,2020-10-30,22.42857,,230.57,,,
Togo,TGO,2020-10-31,21.42857,,229.8,,,
Togo,TGO,2020-11-01,20.57143,,234.77,,,
Togo,TGO,2020-11-02,22.42857,,,,,
Togo,TGO,2020-11-03,22.85714,,,,,
Togo,TGO,2020-11-04,21.71429,,,,,
Togo,TGO,2020-11-05,24,,,,,
Togo,TGO,2020-11-06,20.85714,,,,,
Togo,TGO,2020-11-07,21.14286,,,,,
Togo,TGO,2020-11-08,21.71429,,,,,
Togo,TGO,2020-11-09,22.71429,,,,,
Togo,TGO,2020-11-10,22.71429,,,,,
Togo,TGO,2020-11-11,25.28571,,,,,
Tonga,TON,2020-11-01,,,0,,,
Trinidad and Tobago,TTO,2020-02-04,,,,0,,
Trinidad and Tobago,TTO,2020-02-05,,,,0,,
Trinidad and Tobago,TTO,2020-02-06,,,,0,,
Trinidad and Tobago,TTO,2020-02-07,,,,0,,
Trinidad and Tobago,TTO,2020-02-08,,,,0,,
Trinidad and Tobago,TTO,2020-02-09,,,,0,,
Trinidad and Tobago,TTO,2020-02-10,,,,0,,
Trinidad and Tobago,TTO,2020-02-11,,,,0,,
Trinidad and Tobago,TTO,2020-02-12,,,,0,,
Trinidad and Tobago,TTO,2020-02-13,,,,0,,
Trinidad and Tobago,TTO,2020-02-14,,,,0,,
Trinidad and Tobago,TTO,2020-02-15,,,,0,,
Trinidad and Tobago,TTO,2020-02-16,,,,0,,
Trinidad and Tobago,TTO,2020-02-17,,,,0,,
Trinidad and Tobago,TTO,2020-02-18,,,,0,,
Trinidad and Tobago,TTO,2020-02-19,,,,0,,
Trinidad and Tobago,TTO,2020-02-20,,,,0,,
Trinidad and Tobago,TTO,2020-02-21,,,,0,,
Trinidad and Tobago,TTO,2020-02-22,,,,0,,
Trinidad and Tobago,TTO,2020-02-23,,,,0.339734558853614,,
Trinidad and Tobago,TTO,2020-02-24,,,,0.932374976200107,,
Trinidad and Tobago,TTO,2020-02-25,,,,1.85778762181295,,
Trinidad and Tobago,TTO,2020-02-26,,,,3.36581483714086,,
Trinidad and Tobago,TTO,2020-02-27,,,,5.64248962331,,
Trinidad and Tobago,TTO,2020-02-28,,,,8.72012009021702,,
Trinidad and Tobago,TTO,2020-02-29,,,,13.0352207945324,,
Trinidad and Tobago,TTO,2020-03-01,,,,18.8493407101376,,
Trinidad and Tobago,TTO,2020-03-02,,,,26.3690314812531,,
Trinidad and Tobago,TTO,2020-03-03,,,,35.6904134961524,,
Trinidad and Tobago,TTO,2020-03-04,,,,46.7423128043576,,
Trinidad and Tobago,TTO,2020-03-05,,,,59.240964988582,,
Trinidad and Tobago,TTO,2020-03-06,,,,72.6713991508221,,
Trinidad and Tobago,TTO,2020-03-07,,,,86.3086014028893,,
Trinidad and Tobago,TTO,2020-03-08,,,,99.2829941043761,,
Trinidad and Tobago,TTO,2020-03-09,,,,110.683985002509,,
Trinidad and Tobago,TTO,2020-03-10,,,,119.681923561595,,
Trinidad and Tobago,TTO,2020-03-11,,,,125.639964982871,,
Trinidad and Tobago,TTO,2020-03-12,,,,128.194870194725,,
Trinidad and Tobago,TTO,2020-03-13,,,,127.290781063477,,
Trinidad and Tobago,TTO,2020-03-14,,,,123.16370615572,,
Trinidad and Tobago,TTO,2020-03-15,0.66667,,,116.285580925483,,
Trinidad and Tobago,TTO,2020-03-16,1,,,107.284842589649,,
Trinidad and Tobago,TTO,2020-03-17,1,,,96.8596484908021,,
Trinidad and Tobago,TTO,2020-03-18,1.16667,,,85.6989282747749,,
Trinidad and Tobago,TTO,2020-03-19,1.28571,,,74.4201188235097,,
Trinidad and Tobago,TTO,2020-03-20,1.14286,,,63.5284215564538,,
Trinidad and Tobago,TTO,2020-03-21,1,,,53.3980589697436,,
Trinidad and Tobago,TTO,2020-03-22,6.71429,,,44.2717223068948,,
Trinidad and Tobago,TTO,2020-03-23,6.57143,,,36.27299447111,,
Trinidad and Tobago,TTO,2020-03-24,6.57143,,,29.4280877608024,,
Trinidad and Tobago,TTO,2020-03-25,7.14286,,,23.6911086792215,,
Trinidad and Tobago,TTO,2020-03-26,7.28571,,,18.9679589184263,,
Trinidad and Tobago,TTO,2020-03-27,8,,,15.137799973693,,
Trinidad and Tobago,TTO,2020-03-28,8.14286,,,12.0704558213547,,
Trinidad and Tobago,TTO,2020-03-29,3.57143,,,9.6388291065937,,
Trinidad and Tobago,TTO,2020-03-30,4,,,7.72656400052844,,
Trinidad and Tobago,TTO,2020-03-31,4.85714,,,6.23183172843137,,
Trinidad and Tobago,TTO,2020-04-01,4.28571,,,5.06835639623736,,
Trinidad and Tobago,TTO,2020-04-02,4.14286,,,4.16488644237119,,
Trinidad and Tobago,TTO,2020-04-03,4.57143,,,3.46382249508547,,
Trinidad and Tobago,TTO,2020-04-04,4.85714,,,2.91933327230963,,
Trinidad and Tobago,TTO,2020-04-05,4.14286,,,2.49549559036349,,
Trinidad and Tobago,TTO,2020-04-06,3.71429,,,2.16457580130933,,
Trinidad and Tobago,TTO,2020-04-07,2.85714,,,1.90536167621712,,
Trinidad and Tobago,TTO,2020-04-08,2.85714,,,1.70172969927288,,
Trinidad and Tobago,TTO,2020-04-09,2.57143,,,1.54149780885367,,
Trinidad and Tobago,TTO,2020-04-10,1.71429,,,1.41547516112925,,
Trinidad and Tobago,TTO,2020-04-11,1.28571,,,1.31669903384783,,
Trinidad and Tobago,TTO,2020-04-12,1.28571,,,1.23985757068182,,
Trinidad and Tobago,TTO,2020-04-13,1.28571,,,1.18084983508451,,
Trinidad and Tobago,TTO,2020-04-14,1.14286,,,1.13646223773872,,
Trinidad and Tobago,TTO,2020-04-15,0.85714,,,1.10413770807624,,
Trinidad and Tobago,TTO,2020-04-16,1,,,1.08180821066979,,
Trinidad and Tobago,TTO,2020-04-17,0.71429,,,1.06777397032877,,
Trinidad and Tobago,TTO,2020-04-18,0.71429,,,1.06061989032649,,
Trinidad and Tobago,TTO,2020-04-19,0.28571,,,1.0591523901705,,
Trinidad and Tobago,TTO,2020-04-20,0.14286,,,1.0623368446083,,
Trinidad and Tobago,TTO,2020-04-21,0.14286,,,1.06924097456346,,
Trinidad and Tobago,TTO,2020-04-22,0.28571,,,1.07899678500028,,
Trinidad and Tobago,TTO,2020-04-23,0.14286,,,1.09078361004965,,
Trinidad and Tobago,TTO,2020-04-24,0.14286,,,1.1038217753602,,
Trinidad and Tobago,TTO,2020-04-25,0.14286,,,1.11737887119357,,
Trinidad and Tobago,TTO,2020-04-26,0.14286,,,1.13079267258833,,
Trinidad and Tobago,TTO,2020-04-27,0.28571,,,1.14350144572752,,
Trinidad and Tobago,TTO,2020-04-28,0.28571,,,1.15507035761587,,
Trinidad and Tobago,TTO,2020-04-29,0.14286,,,1.16521035623772,,
Trinidad and Tobago,TTO,2020-04-30,0.14286,,,1.1737831725824,,
Trinidad and Tobago,TTO,2020-05-01,0.14286,,,1.18079040427177,,
Trinidad and Tobago,TTO,2020-05-02,0.14286,,,1.1863488687938,,
Trinidad and Tobago,TTO,2020-05-03,0.14286,,,1.1906624228353,,
Trinidad and Tobago,TTO,2020-05-04,0,,,1.19399560623726,,
Trinidad and Tobago,TTO,2020-05-05,0,,,1.19665070145389,,
Trinidad and Tobago,TTO,2020-05-06,0,,,1.19895110080538,,
Trinidad and Tobago,TTO,2020-05-07,0,,,1.20122785952609,,
Trinidad and Tobago,TTO,2020-05-08,0,,,1.20380401376713,,
Trinidad and Tobago,TTO,2020-05-09,0,,,1.20698069455846,,
Trinidad and Tobago,TTO,2020-05-10,0,,,1.21102202330659,,
Trinidad and Tobago,TTO,2020-05-11,0,,,1.21614047309357,,
Trinidad and Tobago,TTO,2020-05-12,0,,,1.22248700344516,,
Trinidad and Tobago,TTO,2020-05-13,0,,,1.23014617064953,,
Trinidad and Tobago,TTO,2020-05-14,0,,,1.23913523461507,,
Trinidad and Tobago,TTO,2020-05-15,0,,,1.2494092727597,,
Trinidad and Tobago,TTO,2020-05-16,0,,,1.26087351473808,,
Trinidad and Tobago,TTO,2020-05-17,0,,,1.27339377838884,,
Trinidad and Tobago,TTO,2020-05-18,0,,,1.28680508170628,,
Trinidad and Tobago,TTO,2020-05-19,0,,,1.30092041420225,,
Trinidad and Tobago,TTO,2020-05-20,0,,,1.31553489809133,,
Trinidad and Tobago,TTO,2020-05-21,0,,,1.33042869453601,,
Trinidad and Tobago,TTO,2020-05-22,0,,,1.34536786844295,,
Trinidad and Tobago,TTO,2020-05-23,0,,,1.36011047298865,,
Trinidad and Tobago,TTO,2020-05-24,0,,,1.37441767977493,,
Trinidad and Tobago,TTO,2020-05-25,0,,,1.38806272096007,,
Trinidad and Tobago,TTO,2020-05-26,0,,,1.40083960190341,,
Trinidad and Tobago,TTO,2020-05-27,0,,,1.41257127850046,,
Trinidad and Tobago,TTO,2020-05-28,0,,,1.42311416271368,,
Trinidad and Tobago,TTO,2020-05-29,0,,,1.43235728749091,,
Trinidad and Tobago,TTO,2020-05-30,0,,,1.44021525286029,,
Trinidad and Tobago,TTO,2020-05-31,0.14286,,,1.44662117280384,,
Trinidad and Tobago,TTO,2020-06-01,0.14286,,,1.45152231284965,,
Trinidad and Tobago,TTO,2020-06-02,0.14286,,,1.45487707186717,,
Trinidad and Tobago,TTO,2020-06-03,0.14286,,,1.45665560478129,,
Trinidad and Tobago,TTO,2020-06-04,0.14286,,,1.45684365703063,,
Trinidad and Tobago,TTO,2020-06-05,0.14286,,,1.4554452421751,,
Trinidad and Tobago,TTO,2020-06-06,0.14286,,,1.45248080533591,,
Trinidad and Tobago,TTO,2020-06-07,0,,,1.44798130206119,,
Trinidad and Tobago,TTO,2020-06-08,0,,,1.44198632406603,,
Trinidad and Tobago,TTO,2020-06-09,0,,,1.43454060615811,,
Trinidad and Tobago,TTO,2020-06-10,0,,,1.42569069557071,,
Trinidad and Tobago,TTO,2020-06-11,0,,,1.41548176808164,,
Trinidad and Tobago,TTO,2020-06-12,0,,,1.40395638237478,,
Trinidad and Tobago,TTO,2020-06-13,0,,,1.39115574414514,,
Trinidad and Tobago,TTO,2020-06-14,0,,,1.37712145206044,,
Trinidad and Tobago,TTO,2020-06-15,0.85714,,,1.36190547400444,,
Trinidad and Tobago,TTO,2020-06-16,0.85714,,,1.34559607037225,,
